Mp,C_percent,N_percent,O_percent,DECC,Psi_e_A,piPC05,PCR,Vindex,SpMAD_A,WiA_D/Dt,SpMAD_B(p),MATS2m,MATS5m,MATS5p,MATS8p,MATS1i,MATS7i,GATS4m,GATS8m,GATS2p,GATS2i,GATS4i,GATS6i,SpMax2_Bh(p),SpMax2_Bh(i),SpMin1_Bh(p),SpMin3_Bh(i),P_VSA_p_3,P_VSA_i_2,P_VSA_s_3,P_VSA_s_6,P_VSA_ppp_D,P_VSA_ppp_cyc,Eta_D_epsiA,Eta_psi1,SpMaxA_AEA(dm),SM12_AEA(ri),SdssC,SaasC,mindssC,CATS2D_00_LL,SHED_AL,SHED_LL,Uc,TPSA_efficiency,LOGPcons,SAscore,QEDu,MACCSFP125,Actividad
0.6934,39.5833,4.1667,6.25,1.8077,7.8173,5.5842,1.2461,0.1836,1.2911,0.6234,1.5351,0.1388,-0.102,0.0656,-0.0764,-0.178,0.0605,1.3521,0.7568,0.7709,0.9049,1.1346,1.31,4.0225,4.0097,2.074,1.5896,124.6613,87.5762,62.6474,69.4579,0.0,109.9669,0.1479,0.5939,0.1629,4.0808,0.0387,4.8029,0.0387,12,8.3643,8.6913,3.9069,0.2415,2.9723,3.646,0.7935,1,Act1
0.757,50.0,10.0,0.0,1.0249,7.7018,5.9938,1.5141,0.281,1.3411,0.4697,1.6735,0.1364,-0.1486,-0.0997,-0.1659,0.0004,-0.2374,1.4244,0.857,0.8601,0.9646,1.1598,1.0508,3.7937,3.8454,2.1225,1.4748,135.5569,104.2793,44.2251,47.8449,18.0108,127.3443,0.1588,0.6456,0.1939,4.0095,0.0,3.208,0.0,11,7.4743,5.0107,4.1699,0.29,3.1416,3.5785,0.7687,1,Act1
0.6998,47.3684,10.5263,0.0,0.7769,7.5758,4.8486,1.3987,0.3981,1.352,0.5122,1.6369,-0.1787,-0.0891,-0.1105,1.1817,0.213,0.5716,0.9373,0.0,1.0159,1.0707,1.1972,0.9134,3.536,3.7684,1.9853,1.1298,71.8472,71.8472,6.3711,16.663,16.663,105.1732,0.1317,0.6235,0.2376,3.0,0.0,2.3258,0.0,7,4.7107,3.3889,3.585,0.1989,1.664,3.7771,0.5971,1,Act1
0.6837,40.0,11.1111,0.0,1.8333,7.5208,5.5952,1.4409,0.1929,1.3105,0.6562,1.536,0.0607,-0.0695,-0.0702,0.1382,-0.1521,-0.1571,1.1486,0.9878,1.0009,1.0517,0.8071,1.1602,3.7025,3.9231,2.0053,1.6058,137.7924,106.5147,46.588,50.3566,36.0215,166.2872,0.1225,0.6206,0.1151,3.6716,0.0,4.6074,0.0,11,8.6977,11.2089,4.1699,0.2679,3.9822,3.7083,0.6875,1,Act1
0.7248,41.8605,6.9767,9.3023,1.7641,8.0679,5.7873,1.3961,0.2257,1.2689,0.6733,1.5832,0.0052,-0.0545,-0.083,-0.0327,-0.0839,-0.0437,0.9031,0.6318,0.848,1.132,1.141,0.8253,3.8318,3.9813,2.0564,1.557,179.8024,173.995,22.8242,80.4578,51.2013,129.2387,0.2179,0.583,0.1625,3.7337,-0.3802,2.0024,-0.3802,10,8.1148,11.2517,4.3923,0.2413,2.8172,3.9352,0.5575,1,Act1
0.7118,50.0,8.0,6.0,2.2682,8.1422,6.2848,1.5808,0.142,1.3141,0.5925,1.598,-0.0273,-0.1072,0.0353,0.0729,-0.0903,-0.0646,1.0846,1.1288,1.0792,1.0599,0.7948,1.1413,3.875,4.0136,2.0549,1.7912,182.5065,182.5065,51.1255,107.9955,34.7963,214.4972,0.2499,0.5236,0.1006,3.913,-1.461,-0.2051,-0.7105,13,11.0499,12.5103,4.7549,0.1942,3.6485,4.2799,0.4484,1,Act-1
0.6984,45.4545,6.8182,0.0,1.4097,7.4873,5.7823,1.3691,0.2151,1.3489,0.5925,1.5589,-0.0256,-0.0024,-0.0984,-0.2871,0.1339,0.0781,0.8843,1.9252,0.8874,1.0018,1.1169,0.9363,3.8309,3.9626,2.1064,1.6322,158.5768,119.4282,25.5234,55.8117,34.6738,170.765,0.1156,0.6376,0.1459,3.8242,0.0,5.8206,0.0,16,9.2076,7.4963,4.1699,0.1205,3.882,4.2227,0.648,1,Act-1
0.6739,43.75,9.375,3.125,2.0552,8.0278,6.6298,1.476,0.1548,1.32,0.4772,1.5592,0.1316,0.057,-0.0376,-0.2043,-0.198,0.2081,0.976,0.9507,0.7338,0.7424,0.9256,1.3434,3.874,4.0029,2.1357,1.7552,163.7578,163.7578,42.8141,114.5962,18.0108,197.6736,0.2116,0.5184,0.1017,4.1102,-0.4594,2.5947,-0.4594,12,9.6118,9.327,4.6439,0.1444,4.2665,4.1255,0.3595,1,Act1
0.6382,36.7647,11.7647,1.4706,1.9481,7.5833,6.1422,1.3839,0.1595,1.3258,0.5565,1.5029,0.0721,0.0625,0.0632,-0.0605,-0.0764,0.0067,1.0558,0.9318,1.1019,1.168,0.9744,1.1415,3.8101,4.0153,2.1022,1.789,96.893,96.893,41.7664,108.2762,85.5817,144.9882,0.1137,0.5774,0.098,3.9647,0.1891,3.6365,0.1891,15,11.4456,13.7857,4.1699,0.2698,3.9668,4.5859,0.4681,1,Act1
0.6702,39.6552,10.3448,5.1724,2.0165,7.7609,6.0245,1.4517,0.1714,1.322,0.6097,1.5276,0.0387,0.0851,0.0275,-0.0181,-0.2776,-0.0353,0.9324,1.1503,0.816,1.0054,1.1501,1.0458,3.8424,3.9624,2.0661,1.6659,176.3369,137.1883,42.5277,119.8644,54.0323,160.8995,0.1785,0.5481,0.0996,3.9427,-0.216,4.5184,-0.216,9,12.7989,9.1584,4.3219,0.2146,3.3088,3.7434,0.4949,1,Act1
0.6981,47.8261,8.6957,0.0,1.7308,7.5,6.0759,1.5474,0.1844,1.3642,0.5037,1.6182,-0.0771,0.0135,0.0213,-0.032,-0.0653,0.0167,1.0873,1.0674,1.0362,1.0014,1.1199,0.8917,3.8449,3.9345,2.1306,1.8705,152.1941,152.1941,19.5267,33.5711,36.0215,181.5538,0.1164,0.6364,0.1086,3.4487,0.0,3.8844,0.0,17,6.9419,11.4407,4.585,0.1464,5.0104,3.37,0.5398,1,Act1
0.6945,45.2381,14.2857,2.381,1.1429,8.0952,6.1746,1.3805,0.2166,1.3194,0.3807,1.5651,0.0341,0.1588,-0.0142,-0.2234,-0.0008,-0.0867,0.9643,1.0678,0.9137,0.9662,0.9026,0.8778,3.8153,3.9276,2.1308,1.5354,114.2173,114.2173,40.3448,105.1767,35.899,193.608,0.2478,0.5123,0.1179,3.901,0.0759,1.6866,-0.4738,10,6.6067,7.5004,4.3219,0.2326,2.9944,4.7097,0.7026,1,Act1
0.6639,39.2157,7.8431,0.0,2.273,8.0685,5.4982,1.2766,0.1848,1.2249,0.711,1.4495,0.1572,-0.1544,0.0065,-0.2164,-0.1664,0.1934,1.0818,0.8025,0.8246,0.7747,0.9972,0.7451,3.8198,3.9552,2.0603,1.6802,152.9139,107.7218,25.4544,106.8579,18.0108,102.9559,0.1818,0.5357,0.1487,3.8192,0.6451,3.0691,0.6451,11,10.2052,8.4013,3.8074,0.1554,4.2849,3.9111,0.8336,1,Act1
0.6917,43.662,7.0423,9.8592,2.1947,8.1902,6.7219,1.599,0.1419,1.2788,0.5567,1.5495,0.0613,-0.1386,0.0319,-0.0226,-0.1117,-0.0492,1.0997,0.8044,0.9101,0.9624,0.8153,0.9263,3.8842,3.9794,2.1558,1.8057,196.2009,190.3934,65.2463,225.4177,77.0991,218.074,0.2543,0.5049,0.0924,4.3709,-1.3175,-0.7406,-1.3175,15,12.8212,12.0433,5.0444,0.262,4.4979,4.2651,0.1213,1,Act-1
0.7059,44.6809,8.5106,6.383,2.1855,8.4688,6.2294,1.5175,0.1582,1.2755,0.6595,1.6047,0.0699,0.1175,-0.119,-0.0066,0.0179,-0.1497,1.2857,0.9891,0.8723,0.7197,0.8801,0.8245,3.9379,4.0937,2.0804,1.8238,140.9434,134.8974,23.7568,147.7868,34.6738,170.4391,0.2899,0.4945,0.1529,4.3797,-0.3738,-0.695,-0.3738,13,12.296,10.7859,4.7004,0.2458,3.3417,4.2308,0.4646,1,Act1
0.6909,46.8085,6.383,6.383,1.9286,7.6548,6.2484,1.5677,0.1733,1.3414,0.5424,1.5863,0.0392,-0.0185,0.0868,0.007,-0.1753,0.0181,1.0791,1.0087,0.8799,0.956,1.1166,1.111,3.8473,3.95,2.1263,1.7929,165.3989,165.3989,30.7755,66.5707,18.0108,177.2039,0.1692,0.5714,0.106,3.686,0.0,4.3761,0.0,12,12.0973,10.283,4.585,0.1754,4.5675,3.558,0.5011,1,Act1
0.7191,51.8519,3.7037,11.1111,2.0185,8.1065,6.3646,1.5245,0.1524,1.3116,0.6419,1.6431,-0.0114,-0.0668,0.082,-0.058,0.0656,-0.0172,1.098,0.9436,1.0471,1.1393,0.9776,0.9921,3.8984,4.0154,2.0833,1.8577,198.6209,198.6209,37.5247,153.2275,42.6833,200.8665,0.2227,0.549,0.0953,4.0207,-0.2931,3.0924,-1.046,21,13.3658,12.3738,4.9069,0.2472,5.4013,4.0302,0.2344,1,Act1
0.6726,44.4444,6.3492,1.5873,2.4683,7.5859,6.1331,1.4115,0.1283,1.3486,0.5587,1.5717,-0.0453,0.0936,0.1027,-0.0323,-0.0704,0.0538,1.0072,0.9761,1.0374,1.099,1.0665,0.9904,3.9421,4.0455,2.1302,1.8485,145.1475,145.1475,43.6884,72.9898,18.0108,139.1107,0.102,0.6257,0.1097,3.9457,0.0172,4.1917,0.0172,20,15.3399,15.3407,4.3219,0.1574,4.3582,3.5749,0.6459,1,Act1
0.6754,39.4737,10.5263,2.6316,1.551,7.6085,5.3453,1.3311,0.2168,1.3322,0.5871,1.516,-0.0221,-0.0429,0.0085,0.0456,-0.3348,-0.0751,0.8425,0.9429,0.8629,1.1045,1.0708,0.9971,3.6978,3.9132,2.0443,1.5448,121.9924,82.8437,26.8439,83.7196,18.0108,132.9575,0.159,0.5716,0.1374,3.6416,0.0,3.1109,0.0,6,7.1406,3.4973,3.7004,0.165,2.3882,3.4871,0.947,1,Act1
0.7335,50.0,4.1667,8.3333,2.5996,8.112,6.3071,1.5867,0.1526,1.28,0.6505,1.5829,0.0107,0.0493,0.1009,-0.1189,-0.0033,-0.0499,0.8325,0.6471,0.9247,1.0641,1.0955,1.0475,3.8941,3.9581,2.021,1.8691,204.3081,204.3081,44.639,134.2262,60.6941,157.5453,0.2296,0.5739,0.1039,3.9258,-1.4103,2.3286,-0.9449,17,14.1445,15.9207,4.7004,0.1866,5.1398,3.9698,0.3579,1,Act1
0.7442,39.6226,9.434,7.5472,2.5969,8.0768,5.9004,1.4007,0.1696,1.2054,0.7659,1.5128,0.0464,-0.061,-0.0915,-0.1597,-0.1617,0.0862,0.738,0.6736,0.8196,1.0701,1.1379,0.971,3.866,3.9128,2.0539,1.7646,262.6634,172.5152,33.1008,198.3695,52.4265,132.9002,0.2377,0.582,0.1302,3.8795,-0.4711,3.2692,-0.4923,12,10.3206,12.3367,4.5236,0.2783,3.833,3.8414,0.3349,1,Act1
0.6665,40.0,4.4444,4.4444,1.6538,8.391,5.584,1.2952,0.2241,1.1977,0.6953,1.4632,0.1818,0.107,-0.1494,0.0119,-0.1366,-0.0924,1.1139,1.6566,0.7894,0.6876,0.9348,0.7073,3.8674,3.9593,2.0911,1.6991,121.9052,115.6811,14.89,91.1227,0.0,92.2186,0.2207,0.5036,0.169,3.8458,0.0,0.7915,0.0,11,7.2227,7.4509,3.8074,0.1212,3.5845,4.1761,0.8099,1,Act1
0.676,42.623,6.5574,1.6393,1.9727,7.6076,6.0821,1.4091,0.1782,1.2805,0.5495,1.4906,0.093,-0.0154,-0.0141,0.1064,-0.1446,-0.143,0.9286,0.9301,0.9123,1.1214,0.9342,1.1662,3.8587,3.9625,2.0668,1.7353,181.1806,142.0319,39.7463,97.8646,18.0108,145.4413,0.1177,0.6148,0.1009,3.6526,-0.0543,8.2372,-0.0543,18,11.8352,13.0915,4.3219,0.1294,4.9584,4.0347,0.5889,1,Act1
0.7353,44.1176,11.7647,2.9412,1.124,7.904,6.1276,1.4623,0.2813,1.2711,0.4982,1.5394,0.099,-0.1054,0.1484,0.1802,-0.3994,-0.2549,0.7827,1.0732,0.5209,0.9254,1.1306,1.1161,3.7658,3.8634,2.0666,1.491,172.7813,94.484,22.1202,137.0133,0.0,107.8441,0.2268,0.5676,0.1543,3.8968,-0.1967,2.6231,-0.1967,6,6.4869,3.5541,4.1699,0.1507,2.9798,4.0968,0.7218,1,Act1
0.714,47.619,14.2857,4.7619,0.9796,7.6905,5.6145,1.4774,0.3114,1.3586,0.4142,1.653,-0.0717,-0.1044,0.0564,0.2644,-0.2372,-0.3153,1.0926,1.1304,1.0476,1.2277,1.0587,0.8108,3.6632,3.8251,1.9926,1.3519,70.3281,70.3281,12.065,43.0784,16.7855,130.192,0.2129,0.5552,0.1912,3.6149,0.0,1.4715,0.0,3,4.8603,3.0,4.0,0.2954,1.3231,4.2158,0.6781,1,Act-1
0.6889,44.2308,13.4615,1.9231,1.9084,7.5269,6.4436,1.5868,0.1417,1.3741,0.4784,1.6056,-0.0433,0.1123,0.057,-0.02,-0.1909,0.0563,1.0094,0.9465,0.9216,1.1575,1.2071,0.9799,3.8842,4.0811,2.1165,1.7127,136.1357,136.1357,33.6123,61.234,34.6738,218.4435,0.1577,0.5792,0.0887,4.3604,0.0,4.7535,0.0,9,10.0953,7.4182,4.7549,0.2026,3.1749,4.1825,0.4515,1,Act1
0.618,34.1463,4.878,4.878,2.7848,7.7273,5.5056,1.1228,0.1983,1.229,0.837,1.3992,0.0898,-0.0925,-0.0002,-0.1074,-0.2416,0.0704,0.9908,1.0926,0.9887,1.1373,1.0857,1.0178,3.8082,3.9605,2.0423,1.7463,241.7992,210.5215,68.9898,139.365,36.0215,126.5552,0.1013,0.5732,0.0687,3.421,-0.6767,1.9233,-0.2166,23,17.4284,19.114,4.0,0.2059,3.9588,5.2827,0.1544,1,Act1
0.6567,36.1111,9.7222,8.3333,3.5645,8.0806,6.1555,1.5046,0.1313,1.2564,0.6844,1.4938,0.0023,0.0645,0.0843,-0.0887,-0.1717,-0.0248,0.9182,1.0375,1.0128,1.1216,0.9894,0.8749,3.8354,3.985,2.1183,1.6617,147.7803,147.7803,54.5265,202.7875,126.9482,180.5765,0.2031,0.5156,0.0825,3.7498,-0.3175,2.1321,-0.3175,12,16.257,15.5171,4.6439,0.3142,3.1412,4.3054,0.0947,1,Act-1
0.6338,37.1429,8.5714,2.8571,2.5173,7.5049,5.6699,1.3006,0.1313,1.2992,0.6813,1.4332,-0.0852,-0.0947,0.0891,0.0225,-0.1987,0.0229,1.0253,0.8949,1.1414,1.1667,1.0741,1.1838,3.8452,3.9677,2.0609,1.7416,99.9325,99.9325,52.98,69.7159,54.0323,134.0714,0.1058,0.5793,0.0976,3.677,0.2169,4.9787,0.2169,14,15.1777,13.699,3.8074,0.1967,3.4893,3.6868,0.5139,1,Act-1
0.6436,35.0,6.6667,1.6667,2.3214,7.5734,5.081,1.1527,0.1775,1.2815,0.7093,1.3993,0.0317,0.0214,0.0795,0.1484,-0.3311,-0.0668,0.8404,0.625,0.8544,1.0941,1.0098,1.0285,3.8013,3.9473,2.0792,1.6419,160.7537,82.4565,37.235,103.4422,18.0108,62.9963,0.109,0.594,0.1219,3.0701,0.0288,2.3348,0.0288,11,8.8404,8.7443,3.0,0.0908,4.1552,3.28,0.7914,0,Act1
0.6848,44.2308,3.8462,5.7692,1.6076,7.7682,6.0967,1.42,0.1996,1.3124,0.5911,1.5396,0.0475,-0.0011,0.0132,-0.0958,0.0279,-0.048,0.9598,1.1542,0.9748,1.2167,1.0126,1.0742,3.8404,3.9652,2.0774,1.731,162.8096,123.661,36.968,134.6398,42.6833,130.3076,0.1527,0.5819,0.1124,3.8882,-1.0715,4.7888,-1.0715,17,10.8385,11.1023,4.2479,0.1566,5.7176,3.8159,0.5628,1,Act1
0.6492,38.4615,12.8205,5.1282,1.6192,8.45,5.7559,1.3536,0.2267,1.247,0.5636,1.4912,0.1704,-0.1688,0.0832,-0.2723,-0.2539,0.2407,0.9848,1.1839,0.8243,0.7117,0.8815,0.8028,3.62,3.8807,2.0485,1.4776,82.5533,82.5533,30.2077,131.3817,18.0108,127.0024,0.2919,0.4522,0.1577,3.6929,-0.6109,1.4793,-0.4626,4,8.3023,3.7798,3.8074,0.2425,2.3873,3.9729,0.8095,1,Act1
0.651,40.2778,8.3333,4.1667,2.8685,8.0874,6.0266,1.4038,0.1196,1.2786,0.7244,1.4886,0.0737,0.1374,0.196,0.1726,-0.1727,-0.1024,0.8849,1.3579,0.9817,0.8316,1.0317,1.2087,3.8498,3.9851,2.0739,1.6889,152.8253,152.8253,52.2408,139.7411,36.0215,162.4396,0.1969,0.5105,0.0994,3.7456,-0.5148,1.2457,-0.4394,15,16.1321,14.9858,4.3923,0.1753,4.3823,4.1045,0.3966,1,Act1
0.6611,40.3226,3.2258,3.2258,2.1711,7.4667,5.5388,1.2575,0.1546,1.3273,0.587,1.4788,-0.0393,0.1598,0.0224,-0.0507,-0.1498,0.0025,1.1011,0.8745,0.9886,1.0417,1.0678,1.026,3.8803,3.9663,2.0719,1.7529,158.3489,126.1293,71.6558,36.1448,0.0,141.835,0.0926,0.6271,0.1345,3.4565,0.2756,4.7802,0.2756,16,13.3103,14.5907,3.8074,0.1368,4.2516,3.4964,0.7363,1,Act1
0.6564,40.678,8.4746,8.4746,2.3346,8.2613,6.2759,1.5219,0.156,1.2494,0.6264,1.5068,0.2464,-0.0568,0.0625,0.0584,-0.1401,-0.0771,1.2467,1.0606,0.8317,0.7212,1.1073,0.6714,3.8187,3.989,2.1167,1.7254,162.1997,162.1997,40.0713,165.9267,36.0215,173.6496,0.2654,0.4711,0.1127,4.0469,-0.7443,1.2969,-0.7443,11,13.7038,14.0986,4.585,0.2331,4.8392,4.1224,0.2666,1,Act1
0.7045,43.75,8.3333,8.3333,1.8667,8.0028,6.2823,1.5375,0.1818,1.2946,0.5772,1.6098,0.0271,-0.1011,0.1148,0.0495,-0.2345,-0.0337,1.2266,0.977,0.9264,1.0731,1.1654,1.0587,3.9798,4.0481,2.1057,1.6896,153.5667,147.7593,26.9344,114.0288,16.405,162.0079,0.2099,0.5501,0.142,4.5513,-0.4679,2.2061,-0.4679,11,11.2604,11.3502,4.7004,0.2628,2.7097,3.8857,0.4195,1,Act1
0.6987,48.8372,6.9767,0.0,1.9264,7.6867,6.0699,1.5562,0.167,1.3445,0.565,1.6007,-0.0751,-0.0896,-0.0755,-0.1365,-0.0138,-0.0708,1.132,1.0601,0.9693,0.9491,0.9947,0.8527,3.853,3.9717,2.0763,1.7275,143.2203,143.2203,30.363,31.7456,34.7963,172.58,0.1415,0.6049,0.1138,3.7737,0.0,4.0053,0.0,15,9.4494,11.4726,4.5236,0.1228,3.9641,4.1794,0.4907,1,Act1
0.6829,44.7368,7.8947,7.8947,1.4631,7.942,5.9286,1.4816,0.2523,1.3012,0.5777,1.5821,0.0936,-0.0402,-0.0896,-0.1513,-0.2401,-0.0402,1.0716,1.2004,0.7052,0.866,1.1614,0.9249,3.7679,3.8826,2.0302,1.4411,114.5976,114.5976,20.7947,112.3992,42.6833,129.8785,0.1927,0.5459,0.1432,3.7651,-0.9902,3.924,-0.9902,8,7.6486,7.09,4.2479,0.2497,2.1414,3.8179,0.7471,1,Act-1
0.6417,39.3939,6.0606,3.0303,2.4063,7.5469,5.9655,1.3993,0.1672,1.292,0.6153,1.4716,0.0714,0.0339,-0.0229,0.1308,-0.085,-0.0472,1.0401,0.9451,1.0248,1.0923,1.0913,0.8445,3.8621,4.0079,2.0884,1.8103,130.346,130.346,26.6536,87.2543,77.4796,136.598,0.0992,0.5979,0.0948,3.7734,1.4326,2.8679,1.4326,18,14.1928,11.9814,4.1699,0.1911,4.6318,4.8757,0.52,1,Act1
0.6812,43.6364,5.4545,1.8182,2.2117,7.5153,5.9047,1.4259,0.1718,1.307,0.6321,1.515,0.0687,-0.1304,-0.1663,-0.0157,-0.0178,0.0669,0.9527,1.1149,0.9095,1.1873,1.0849,0.8828,3.8607,3.9591,2.0218,1.7117,190.4702,151.3216,28.0257,66.8115,18.0108,139.122,0.1159,0.6207,0.11,3.648,0.0,7.4851,0.0,17,10.3994,12.8079,4.2479,0.0958,4.9275,4.3519,0.6032,1,Act1
0.6343,37.5,7.8125,3.125,2.231,7.5054,5.6179,1.2317,0.1485,1.3369,0.5705,1.4764,0.0071,0.0685,0.0773,0.0073,-0.1905,0.0103,0.9556,1.0187,1.154,1.2474,1.0714,1.065,3.7634,3.9462,2.1377,1.7258,90.6183,90.6183,41.6249,68.2233,36.0215,121.6143,0.1031,0.5812,0.1014,3.4627,0.0006,3.5635,0.0006,13,12.2048,15.5497,3.7004,0.1966,3.2656,5.0076,0.7741,1,Act-1
0.668,40.4255,6.383,4.2553,1.7696,7.6444,5.5542,1.2841,0.1848,1.3324,0.5538,1.4963,-0.0065,-0.001,0.0872,0.0755,-0.1784,-0.0785,0.9411,1.0191,1.001,1.1841,0.9931,1.0668,3.7822,3.9467,2.0367,1.5993,121.5185,82.3698,35.4174,92.079,18.0108,105.244,0.1406,0.5775,0.1323,3.5317,0.1763,3.7798,0.1763,11,9.121,8.7139,3.7004,0.156,3.2057,4.108,0.9235,1,Act1
0.6671,43.75,6.25,2.0833,1.7692,7.6667,5.751,1.391,0.1896,1.3253,0.5547,1.5307,-0.0164,0.0987,0.1439,-0.0666,-0.1317,0.005,0.9379,1.0699,0.9474,1.0161,1.0311,1.0838,3.8687,3.9658,2.0555,1.6796,130.8412,130.8412,37.1586,42.7455,16.7855,167.6055,0.1364,0.5789,0.1175,3.624,0.0,4.764,0.0,12,6.9667,9.3938,4.1699,0.1171,3.6875,4.6985,0.7946,1,Act1
0.653,41.2698,6.3492,1.5873,2.3642,7.4462,5.9526,1.4212,0.1619,1.3027,0.663,1.5007,0.1092,-0.0823,-0.1088,0.0825,-0.1186,-0.037,1.1342,0.9918,0.871,1.0866,1.0865,0.8441,3.8622,3.984,2.0325,1.7118,167.3705,167.3705,27.2818,27.6629,18.0108,138.3782,0.0919,0.6205,0.1036,3.6811,0.0,8.0957,0.0,16,9.8374,11.7643,4.2479,0.1016,4.3698,4.4991,0.6142,1,Act1
0.6372,38.0952,7.9365,1.5873,1.7133,7.5222,5.8093,1.2747,0.2,1.32,0.5752,1.4848,0.0464,0.087,0.1405,-0.1479,-0.2067,-0.1218,1.0191,1.0761,1.0701,1.2077,1.1232,1.016,3.7846,3.955,2.1433,1.7264,105.1861,105.1861,32.1869,75.5015,18.0108,120.3119,0.0915,0.6031,0.1067,3.4693,0.0572,4.2096,0.0572,14,10.368,9.3462,3.8074,0.1742,3.1151,4.9207,0.7799,1,Act1
0.6416,39.3443,6.5574,1.6393,2.107,7.3448,5.7426,1.2634,0.1603,1.365,0.5264,1.4919,-0.0348,0.1012,0.0931,-0.0846,-0.1688,-0.018,1.0014,0.9841,1.0705,1.215,1.0462,1.0206,3.8244,3.958,2.1429,1.7323,102.3497,102.3497,36.667,44.5709,18.0108,139.114,0.0821,0.6147,0.1021,3.4445,0.0,4.36,0.0,14,10.951,11.5288,3.7004,0.1281,2.9312,4.9983,0.8768,1,Act1
0.6506,40.0,7.6923,4.6154,2.5692,7.7451,5.8482,1.414,0.1567,1.287,0.6851,1.5149,0.0572,0.0485,-0.0003,0.1969,0.0297,-0.0197,0.9919,0.8665,1.0754,1.1183,1.0275,0.8168,3.8616,3.9982,2.0887,1.8096,142.5381,142.5381,31.6339,110.3658,18.0108,168.9355,0.1337,0.5694,0.1021,3.7994,1.3613,2.899,1.3613,19,15.4363,12.8584,4.3923,0.2376,5.0034,4.6225,0.3437,1,Act1
0.6305,37.5,6.25,3.125,2.4622,7.5889,5.4715,1.3119,0.1946,1.264,0.7086,1.4349,0.0603,0.055,-0.0004,0.1496,-0.0295,-0.0962,0.983,0.9283,1.114,1.1578,1.1129,0.8655,3.843,3.9563,2.0842,1.5689,124.6603,124.6603,32.502,67.9783,36.0215,118.6365,0.0969,0.5912,0.1098,3.3953,1.4209,2.2531,0.0181,18,11.8882,12.2051,3.8074,0.1949,3.7578,4.3544,0.6078,1,Act1
0.6511,39.2857,8.9286,7.1429,1.6837,7.9167,5.7571,1.374,0.1968,1.2463,0.5644,1.4738,0.1739,-0.1955,0.1716,0.044,-0.1538,-0.1082,0.7952,1.1301,0.983,1.1081,1.0455,0.9708,3.8299,3.9765,2.0323,1.7141,107.5556,107.5556,34.5564,155.875,59.4689,153.208,0.1694,0.5355,0.1129,3.867,-1.0876,4.4442,-0.9273,13,10.8342,10.3462,4.2479,0.2956,2.684,4.7194,0.5057,1,Act1
0.6258,37.6812,4.3478,1.4493,2.1911,7.4722,5.7183,1.3156,0.211,1.2568,0.6608,1.4193,0.1054,-0.0687,-0.0169,0.0026,-0.0478,-0.0112,1.1198,1.2141,1.0941,1.1663,1.1365,0.8219,3.8795,4.0042,2.0868,1.7248,120.792,120.792,29.9358,41.9305,34.7963,86.9979,0.0629,0.6328,0.1157,3.3872,1.652,2.3049,0.216,21,9.6272,12.2012,3.7004,0.141,5.3513,4.7117,0.6445,1,Act1
0.6749,38.2353,7.3529,2.9412,2.1224,7.6262,5.9629,1.3152,0.1593,1.3262,0.5855,1.5404,0.0992,0.0061,0.1129,-0.1396,-0.1623,-0.0794,0.8999,0.9854,0.9396,1.1103,1.0948,1.0335,3.9353,3.9968,2.1438,1.7838,155.3429,118.2578,58.7599,94.6695,16.405,178.1912,0.1214,0.6068,0.1201,4.0406,0.0,4.4112,0.0,16,11.8198,11.9935,4.3219,0.2437,3.899,5.1401,0.4373,1,Act1
0.6747,41.6667,13.8889,2.7778,1.4694,7.5873,5.587,1.405,0.206,1.3405,0.4903,1.5543,0.0719,0.0442,0.085,-0.1767,-0.1222,0.0339,1.1077,1.0123,1.0015,1.1177,1.0143,0.8552,3.8121,3.9755,2.0049,1.3201,79.2216,79.2216,23.8728,62.9018,34.7963,168.0944,0.1628,0.563,0.138,3.8525,0.0,5.5827,0.0,8,7.4051,6.1452,4.0875,0.283,1.9807,4.9115,0.7508,1,Act1
0.6784,45.7627,5.0847,6.7797,2.6793,8.2725,6.1397,1.3481,0.1516,1.3009,0.4959,1.559,0.0445,0.0316,0.041,-0.1312,-0.1002,-0.0336,1.0996,0.9561,0.942,0.7955,0.9432,0.9198,3.8148,3.9458,2.0717,1.7697,167.2404,167.2404,45.7659,131.315,18.0108,174.4432,0.2361,0.5041,0.1088,3.8584,-1.1828,0.9103,-0.4441,16,11.385,12.4059,4.4594,0.1549,3.6539,4.0151,0.5786,1,Act1
0.665,40.0,7.1429,1.4286,2.2612,7.4905,5.9074,1.3123,0.1533,1.3384,0.5911,1.5209,0.0202,0.0743,0.1166,-0.0936,-0.1347,-0.128,0.8362,0.9925,1.0141,1.1461,1.114,0.9867,3.9057,3.9559,2.1433,1.7266,158.1331,126.8554,67.3575,75.5015,18.0108,179.5496,0.099,0.6235,0.0927,3.5085,0.1243,5.3209,0.1243,17,12.0534,13.758,4.2479,0.2027,4.3134,5.1099,0.4798,1,Act1
0.6493,38.5965,10.5263,5.2632,1.7253,7.6559,5.8027,1.3559,0.1663,1.3432,0.5218,1.524,0.0405,0.1455,0.1881,-0.0406,-0.2107,-0.0746,1.0451,1.0285,1.0611,1.1438,1.1324,0.9798,3.8136,3.9646,2.0494,1.7526,100.2858,100.2858,42.8791,99.0466,34.7963,167.9385,0.1541,0.5455,0.108,3.8647,-0.096,4.3601,-0.096,11,9.6363,9.9648,4.1699,0.2584,2.9773,4.614,0.5888,1,Act1
