LOGPcons,MACCSFP125,PCR,Psi_e_A,P_VSA_ppp_D,Mp,SpMin1_Bh(p),SHED_AL,SM12_AEA(ri),P_VSA_s_3,MATS5m,Actividad
0.9688,0,1.1399,7.663,42.6833,0.6206,2.0271,6.6071,3.2573,27.261,-0.1006,Act-1
1.2626,1,1.2354,7.7233,42.6833,0.6448,2.1146,6.8292,3.2977,22.843,-0.0204,Act-1
1.6176,1,1.2296,7.6955,42.6833,0.6416,2.1247,7.0412,3.3785,27.8642,0.1084,Act-1
1.3979,0,1.1302,7.3587,42.6833,0.6119,2.1273,7.2794,3.206,26.3868,0.0717,Act-1
0.5138,1,1.2435,7.0303,0.0,0.7155,2.1092,5.1962,3.33,78.3893,-0.0596,Act-1
0.0978,0,1.1541,7.6859,85.3667,0.6412,2.19,6.9102,3.7548,36.1667,-0.1095,Act-1
2.3928,1,1.2043,7.3767,0.0,0.6452,2.1182,6.5315,3.2977,24.8842,-0.0354,Act1
3.2433,1,1.4554,7.6577,0.0,0.6238,2.1671,13.127,4.1407,128.8833,-0.0781,Act-1
-1.3173,0,1.1468,8.0365,93.5913,0.6638,2.0765,10.2742,3.9304,98.0588,0.1696,Act-1
3.3306,1,1.5688,7.5833,0.0,0.6885,2.2717,7.3795,4.3957,42.6329,-0.1918,Act1
1.5383,1,1.4857,7.4265,131.5887,0.7035,2.2419,2.8888,4.5984,29.8954,-0.0099,Act-1
0.8323,1,1.4765,7.1667,0.0,0.7385,2.0496,6.7141,3.8078,49.2863,-0.0143,Act-1
1.3048,1,1.1988,7.6699,42.6833,0.6517,2.1781,6.8478,3.3578,24.9487,0.1199,Act-1
2.0261,1,1.5329,7.6176,65.7944,0.684,2.2419,2.8888,3.9065,14.9477,-0.0737,Act-1
0.616,0,1.3313,7.9667,42.8057,0.6385,2.0666,4.8603,2.2732,2.7567,0.0989,Act-1
2.3465,1,1.401,7.3095,3.1243,0.6614,2.0524,0.0,3.6647,28.7615,-0.0614,Act1
1.3909,1,1.3229,7.8021,3.1243,0.6608,2.0577,5.9169,3.6847,36.7548,-0.033,Act-1
2.4302,1,1.3455,7.3914,3.1243,0.6658,2.0516,2.9253,3.7264,30.3246,0.0215,Act-1
2.2468,1,1.3515,7.4259,3.1243,0.7012,2.0679,2.971,3.6595,54.2054,0.0697,Act-1
1.639,1,1.3571,7.3333,3.1243,0.6803,2.0718,2.8001,3.5799,50.7048,-0.1459,Act-1
1.8515,0,1.153,7.2659,3.1243,0.6087,2.041,4.5378,3.1987,33.2842,0.0534,Act-1
1.2638,1,1.3152,7.5139,3.1243,0.6612,2.0603,5.5072,3.5196,18.4555,0.071,Act-1
0.518,1,1.2844,7.4074,3.1243,0.6615,2.0426,4.559,3.437,44.4054,0.0751,Act-1
1.1132,1,1.3189,7.4386,3.1243,0.6452,2.0577,3.7798,3.2977,16.1936,-0.0271,Act-1
2.1139,0,1.194,7.3981,36.0215,0.6849,2.1074,0.0,2.8369,29.9552,0.006,Act-1
-0.2675,0,1.1445,7.7063,45.8077,0.625,2.0599,5.336,3.1009,23.6393,0.169,Act-1
0.3392,1,1.318,7.6795,3.1243,0.6633,2.1027,7.1849,4.1292,64.5548,-0.0105,Act-1
1.3244,1,1.382,7.4686,21.1351,0.6826,2.0963,4.5146,3.7698,28.8315,0.1081,Act-1
-0.9123,1,1.3257,7.7564,21.1351,0.6544,2.0962,5.4207,3.7049,34.0891,0.1293,Act-1
2.2695,1,1.3113,7.9137,3.1243,0.6603,2.1001,5.5058,3.7697,62.3132,0.0714,Act-1
1.9462,1,1.3207,7.3578,3.1243,0.6856,2.0987,5.8419,3.6595,62.6282,0.1361,Act-1
1.9796,1,1.4403,7.4206,18.0108,0.6912,2.1259,3.5461,3.5815,47.6657,-0.0402,Act-1
2.2183,1,1.402,7.3167,18.0108,0.6667,2.0442,0.0,3.6647,25.6372,-0.091,Act-1
-0.5787,0,1.2536,7.7121,60.6941,0.6164,2.0343,3.7798,2.708,7.8258,0.114,Act-1
1.6959,1,1.3554,7.3083,18.0108,0.6513,2.0468,2.752,3.6647,23.6996,-0.1129,Act-1
0.0426,0,1.2035,8.5722,93.5913,0.6734,2.0315,7.0905,3.4723,23.3304,0.0397,Act-1
3.8574,1,1.4601,8.1286,18.0108,0.7578,2.0504,9.6202,4.0756,25.1412,0.0343,Act1
2.5467,1,1.3755,8.0871,0.0,0.7165,2.0321,8.3137,4.0585,26.0767,-0.0153,Act-1
1.0282,1,1.2618,8.2315,32.8972,0.6545,2.0621,11.986,3.94,38.7083,0.0068,Act1
0.994,1,1.3763,8.2917,34.4157,0.6989,2.0636,9.3799,3.7548,29.5628,0.0162,Act1
1.7265,1,1.4214,7.9599,0.0,0.6864,2.0835,8.278,4.1295,30.0659,-0.0246,Act1
2.2739,1,1.4685,8.1167,18.0108,0.7149,2.0795,8.4592,4.1293,18.7755,-0.0593,Act1
2.2681,1,1.5116,7.9684,18.0108,0.7099,2.0808,10.7461,4.1293,21.961,-0.0296,Act1
0.8144,1,1.4214,7.9969,0.0,0.6849,2.0755,7.1091,4.1295,30.0659,0.0002,Act-1
1.3564,1,1.4685,8.1567,18.0108,0.7139,2.0711,7.1128,4.1293,18.7755,-0.0302,Act-1
-1.8933,1,1.2853,8.1872,193.8444,0.6285,2.0078,5.6696,3.3265,11.4312,0.0306,Act-1
-0.7666,0,1.0419,8.4167,75.5805,0.6432,1.8726,1.0,1.6763,3.4444,0.0507,Act-1
3.2836,0,1.0,7.4295,0.0,0.7356,1.6094,0.0,3.0644,0.0,-0.36,Act1
5.6062,0,1.2412,7.6159,85.3667,0.6289,2.0912,5.9971,3.2935,27.9495,-0.0239,Act1
0.346,0,1.0622,8.5333,103.3774,0.6051,1.9335,4.559,2.876,9.6456,-0.0606,Act-1
2.7477,0,1.2526,8.0,60.6941,0.6365,2.0358,5.7435,3.0919,12.1435,0.098,Act1
-2.3158,1,1.4232,8.155,444.4322,0.6666,2.0972,16.7692,4.1114,266.3116,0.0091,Act-1
3.5248,0,1.1708,7.9907,0.0,0.6351,1.8949,11.4525,3.8418,34.1419,-0.0958,Act-1
4.2322,0,1.1517,7.7951,0.0,0.6351,1.8948,8.1782,3.8392,26.9506,-0.0772,Act-1
2.9135,1,1.2623,8.0479,52.4265,0.6455,2.1127,13.5797,4.0007,51.8248,-0.0721,Act1
2.6607,1,1.2671,7.9306,52.4265,0.6396,2.1206,14.5037,4.0007,65.4305,-0.0284,Act-1
4.5847,0,1.0161,7.5856,42.6833,0.6263,2.1228,9.8678,3.4654,68.2548,0.0435,Act1
4.4299,0,1.0223,7.6495,42.6833,0.6171,2.1227,10.1409,3.4654,65.3335,0.0037,Act-1
3.6287,1,1.3045,7.6609,0.0,0.6443,2.1576,8.8801,3.3007,36.2681,0.0972,Act-1
2.6997,1,1.3195,7.5625,42.6833,0.652,2.1566,8.338,3.2682,22.4266,0.0902,Act1
5.7458,0,1.2494,7.5808,128.05,0.6187,2.0616,14.2963,3.5633,32.3675,-0.013,Act1
4.7172,0,1.1978,7.5694,128.05,0.6227,2.0613,12.6574,3.5633,32.3675,-0.0181,Act1
5.1311,0,1.1546,7.5694,128.05,0.6097,2.0637,12.6574,3.5623,32.3675,-0.0122,Act1
4.3608,0,1.1521,7.6714,170.7334,0.6036,2.0651,15.6948,3.5951,39.4944,-0.0537,Act-1
5.1185,0,1.1546,7.5722,128.05,0.6097,2.0636,12.5837,3.5623,34.902,-0.0461,Act1
-0.5499,0,1.2311,8.1917,136.2746,0.6343,1.9625,5.4607,3.4128,17.4085,-0.0509,Act-1
2.7659,0,1.089,7.6806,0.0,0.631,1.9707,5.8281,3.4589,23.7006,0.0113,Act1
6.1666,0,1.1948,7.4694,85.3667,0.617,2.0627,14.1674,3.4155,27.2984,0.0279,Act-1
3.6687,0,1.1262,7.6667,0.0,0.6532,2.1361,7.637,3.738,29.3108,0.0243,Act1
1.583,0,1.0095,7.6106,75.5805,0.6134,2.0563,12.6534,3.3167,46.5592,0.0505,Act-1
3.9898,0,1.1225,7.8017,0.0,0.6394,2.144,9.1467,3.9767,39.6877,-0.1326,Act-1
-0.2505,0,1.2637,8.4907,246.3139,0.6689,2.1394,8.6867,4.183,34.4001,-0.1097,Act-1
7.1668,0,1.1955,7.3362,42.6833,0.6193,2.0625,12.9053,3.4995,29.833,0.0251,Act-1
5.2048,0,1.1531,7.5722,128.05,0.6097,2.0637,13.1796,3.4985,34.902,0.0122,Act-1
7.1878,0,1.1566,7.3006,42.6833,0.614,2.0637,12.741,3.4985,37.4366,-0.0272,Act-1
2.1425,0,1.11,8.2204,85.3667,0.6348,2.1405,9.9815,4.0579,38.5599,-0.052,Act1
2.9969,1,1.2246,8.05,42.6833,0.6376,2.078,7.8998,3.5117,35.9994,0.0918,Act-1
4.0903,1,1.498,7.7172,32.8972,0.6806,2.0759,12.8058,3.7066,37.0305,-0.1166,Act1
3.7412,1,1.5385,7.6667,36.0215,0.655,2.0677,13.4187,4.1121,34.9882,0.0556,Act1
-0.4657,0,1.0821,8.6111,75.5805,0.5861,1.9225,4.0,2.4009,5.9789,0.3524,Act-1
3.8567,0,1.1771,7.6014,42.6833,0.6491,2.1176,9.3503,3.8084,32.4319,0.0021,Act1
5.1154,0,1.0529,7.2955,42.6833,0.6229,2.1381,7.2902,3.3892,28.5309,-0.0126,Act1
1.5279,1,1.2826,7.3967,85.3667,0.6644,2.1437,11.0764,4.2353,47.3993,-0.0393,Act-1
2.467,0,1.0089,7.4298,42.6833,0.6071,2.1626,11.0368,3.6075,49.7154,0.0284,Act1
1.5817,0,1.0259,8.0162,85.3667,0.6029,2.1604,7.8794,3.5406,31.76,-0.01,Act-1
0.033,0,1.1795,8.4103,136.397,0.7088,2.0489,9.2451,3.9306,86.6727,-0.0002,Act-1
-0.1991,0,1.1811,8.4778,136.2746,0.6958,2.0492,11.6801,3.9326,92.1749,0.0172,Act-1
-0.1991,0,1.1811,8.4778,136.2746,0.6958,2.0492,11.6801,3.9326,92.1749,0.0172,Act-1
0.033,0,1.1795,8.4103,136.397,0.7088,2.0489,9.2451,3.9306,86.6727,-0.0002,Act-1
-0.1991,0,1.1811,8.4778,136.2746,0.6958,2.0492,11.6801,3.9326,92.1749,0.0172,Act-1
3.582,1,1.247,7.6458,0.0,0.6499,2.0766,14.9162,3.551,40.8807,-0.0435,Act1
4.5675,1,1.6352,7.9048,33.5711,0.6824,1.9799,12.2515,4.4309,68.6557,0.0782,Act1
4.0684,1,1.5902,8.1603,222.3152,0.654,1.9829,13.5699,4.4273,62.9194,0.0606,Act-1
5.3215,1,1.6141,7.923,76.2544,0.6645,2.0283,12.4908,4.5057,77.7101,0.1045,Act1
0.4791,1,1.3195,7.5486,45.8077,0.6465,2.1933,8.7802,3.2682,25.5509,0.0846,Act-1
2.5209,0,1.3392,7.5833,0.0,0.6903,1.9891,0.0,2.1576,3.1856,0.0588,Act-1
3.4546,1,1.4204,7.9722,77.0991,0.7123,2.0578,12.0023,3.9988,47.0973,0.0551,Act1
2.2645,0,1.277,7.9167,42.6833,0.6449,2.008,5.5317,2.8502,10.9635,-0.235,Act-1
2.3877,0,1.2365,7.6944,60.6941,0.6168,2.016,6.1612,2.4304,17.6616,0.0119,Act-1
3.3128,0,1.0532,7.9359,42.6833,0.5916,1.9677,10.0,1.968,21.1861,0.0058,Act1
6.9406,0,1.1009,7.5101,0.0,0.6249,2.139,13.4582,3.6158,50.9938,0.0184,Act-1
3.8358,0,1.2044,7.5679,0.0,0.6828,2.0542,5.9023,2.8111,22.821,-0.0106,Act-1
2.5905,1,1.2648,7.6212,34.7963,0.6303,2.1369,9.5619,3.435,38.2008,-0.0717,Act1
1.408,0,1.169,7.8333,85.3667,0.6542,2.1472,6.476,3.6991,31.0976,-0.0816,Act-1
3.8179,0,1.1726,7.4008,42.6833,0.6434,2.18,6.2083,3.3083,25.7897,-0.0219,Act-1
0.2527,0,1.11,8.119,50.9079,0.6629,1.8234,0.0,1.7125,2.3902,0.0792,Act-1
3.0585,0,1.3352,8.0238,196.9687,0.6166,2.0619,11.557,3.4599,33.7121,-0.0459,Act-1
3.541,1,1.2994,7.7661,0.0,0.7125,2.0043,6.9866,3.4828,16.8849,-0.022,Act1
3.0089,0,1.2338,7.7989,18.0108,0.6399,2.0061,6.9918,3.0129,29.6495,0.0898,Act1
2.0173,0,1.2322,7.7632,60.6941,0.613,1.9967,6.9866,2.4301,21.7773,-0.0088,Act-1
3.9738,0,1.2925,8.0222,81.7794,0.6746,1.9982,8.3007,3.1438,33.5624,0.0833,Act-1
3.7997,1,1.401,7.4206,0.0,0.6684,2.0353,6.6826,3.6647,27.2183,-0.07,Act-1
3.545,1,1.382,7.4831,18.0108,0.6898,2.045,7.3522,3.7698,25.7072,0.1154,Act-1
3.6052,1,1.2705,7.7168,0.0,0.679,2.063,14.8313,3.6926,42.6049,0.0495,Act-1
-0.1111,0,1.2185,8.2821,16.7855,0.6407,1.9708,0.0,3.0664,14.0651,-0.6138,Act-1
-0.3019,0,1.1444,8.1889,75.5805,0.6567,1.9624,4.7451,2.8097,39.723,0.0127,Act-1
-0.1986,0,1.2739,8.466,203.6306,0.6654,2.1384,8.297,4.1163,35.3175,-0.2887,Act-1
-0.2982,0,1.2197,8.5792,68.9187,0.6606,2.0661,5.5249,3.4501,33.7697,0.1796,Act-1
1.3201,0,1.2434,8.4111,118.2639,0.745,1.9833,3.8763,3.0557,12.7402,-0.2194,Act-1
5.3416,1,1.3728,8.2164,85.3667,0.8718,1.9339,2.8888,4.0047,49.3234,-0.038,Act1
-1.6563,0,1.2278,8.4792,182.0823,0.6133,2.0449,6.7348,3.2321,29.9878,0.0501,Act-1
-0.472,0,1.3324,8.9792,50.7854,0.6389,1.9583,5.3288,3.3075,19.8781,-0.0821,Act1
2.4081,1,1.4001,8.0764,65.7944,0.7507,2.0224,4.4544,3.6781,17.1705,-0.1741,Act1
3.1826,1,1.414,8.0744,77.0991,0.7462,2.0477,10.4125,3.9798,44.8778,0.0168,Act1
2.1382,1,1.4508,8.6019,82.1994,0.6914,2.0311,7.8602,4.2385,34.2379,-0.0328,Act-1
2.4225,1,1.4608,8.4613,100.2101,0.7113,2.0352,6.8496,4.1077,29.389,0.1082,Act1
2.8179,1,1.414,8.23,77.0991,0.7226,2.0509,10.364,3.9798,50.4982,0.0755,Act-1
2.1914,1,1.414,8.07,109.9963,0.7134,2.0535,10.364,3.9798,44.1339,0.1019,Act-1
5.2246,1,1.5623,8.1571,18.0108,0.7791,2.0301,9.7078,4.0226,45.1407,0.0419,Act-1
4.8688,1,1.2707,7.6345,52.807,0.7215,2.0296,12.6632,3.6712,34.6375,-0.0069,Act1
3.3426,1,1.4883,8.1429,18.0108,0.7079,2.0515,6.5886,3.8533,28.8402,-0.0819,Act1
3.3102,1,1.4883,8.1429,18.0108,0.7079,2.052,5.3226,3.8533,28.8402,-0.0038,Act1
-0.1582,1,1.338,8.1458,242.7764,0.6314,2.1196,10.2346,4.0098,41.157,0.0605,Act1
4.0469,1,1.4771,8.4599,50.9079,0.6828,2.0642,8.8521,3.6864,24.1606,0.0183,Act1
2.2191,1,1.5041,7.8246,0.0,0.734,2.0533,7.052,3.7423,11.027,-0.1032,Act1
5.7592,1,1.6453,7.6004,0.0,0.7285,2.1169,13.3518,4.0314,37.7459,-0.1247,Act1
4.6138,1,1.5987,7.8093,18.0108,0.7456,2.0143,13.2404,4.0331,40.2311,-0.0254,Act1
3.4268,1,1.4082,7.9456,34.4157,0.7539,2.0312,9.4025,3.6504,44.8778,0.0071,Act1
3.0605,1,1.5588,7.9933,32.8972,0.7164,2.1062,8.4057,3.8494,30.6112,-0.0172,Act1
3.1746,1,1.5799,7.8438,34.7963,0.7011,2.1066,12.2261,3.8514,38.0082,-0.0675,Act-1
3.5133,1,1.5742,7.8131,18.0108,0.6948,2.1067,14.2252,3.8514,37.3571,-0.0611,Act1
2.9382,1,1.5377,7.9598,60.6941,0.6867,2.1066,12.06,3.8514,35.2514,-0.0709,Act1
2.224,1,1.4175,8.075,51.4593,0.6923,1.9982,6.1075,3.6658,24.8527,-0.1298,Act1
3.5005,1,1.4972,7.95,60.6941,0.6961,2.1299,7.1019,3.6479,21.8861,-0.1039,Act1
4.6657,1,1.5486,8.2161,32.8972,0.7153,2.1689,8.4101,3.9203,30.0055,0.0416,Act1
3.5268,1,1.5049,8.1418,60.6941,0.727,2.0327,10.4029,3.8722,27.6035,-0.067,Act-1
3.0243,1,1.4021,8.5104,51.4593,0.6729,2.0032,7.7336,3.7049,20.9751,-0.1989,Act-1
3.3417,1,1.5175,8.4688,34.6738,0.7059,2.0804,12.296,4.3797,23.7568,0.1175,Act1
4.0615,1,1.5168,8.3778,16.405,0.7208,2.151,8.9062,4.5525,18.5813,0.0287,Act1
5.1398,1,1.5867,8.112,60.6941,0.7335,2.021,14.1445,3.9258,44.639,0.0493,Act1
2.7966,1,1.4721,8.1078,128.05,0.6873,2.0281,7.3116,3.6376,6.3711,-0.0632,Act-1
4.8132,1,1.292,8.1556,85.3667,0.6788,2.1215,9.0497,3.6682,37.1436,0.048,Act-1
1.2268,0,1.238,8.7111,103.3774,0.674,2.0939,6.8837,3.3892,10.647,0.0056,Act-1
1.5101,0,1.2153,8.0819,75.5805,0.6619,2.0428,5.6838,3.0648,19.2973,0.055,Act1
1.6895,1,1.3847,8.4286,170.7334,0.6946,2.0623,6.9519,3.8522,21.9915,-0.2275,Act1
-0.4001,1,1.3222,8.5859,298.7834,0.6531,2.0693,11.6072,3.8049,28.1448,0.0111,Act-1
2.2729,1,1.4097,8.1404,85.3667,0.7112,2.0652,6.7042,3.7436,19.9336,0.0023,Act-1
3.6251,1,1.5447,8.3047,34.4157,0.7418,2.0516,10.1669,3.9915,68.1605,0.0423,Act1
4.172,1,1.5004,8.0446,34.4157,0.7712,2.0288,9.5319,3.9806,82.9277,-0.0507,Act-1
2.6759,1,1.474,8.2121,42.6833,0.7159,2.0695,7.2412,3.7386,24.6723,-0.0021,Act-1
1.6952,1,1.3731,8.2556,60.6941,0.711,2.0215,9.2407,3.6271,20.7776,0.001,Act-1
0.1356,1,1.4113,8.0802,188.7441,0.6441,2.04,11.0171,3.6157,11.4786,0.0402,Act-1
1.7168,1,1.4078,8.1285,34.4157,0.7424,2.0447,9.3868,3.6987,43.9761,0.0375,Act-1
0.9661,1,1.3737,8.1775,51.0788,0.7345,2.0093,7.9259,3.7165,43.5473,0.015,Act-1
0.7792,1,1.3737,8.221,51.0788,0.7338,2.0088,6.6787,3.7165,43.1185,0.0068,Act-1
3.0606,1,1.4224,8.1538,34.4157,0.7457,2.0547,13.2242,3.8749,24.4902,-0.1019,Act-1
3.3064,1,1.395,8.1718,34.4157,0.7745,2.0416,13.015,3.8749,53.5119,-0.0494,Act-1
3.6025,1,1.395,8.1965,34.4157,0.7442,2.0435,13.015,3.8749,24.0614,-0.0952,Act-1
3.1933,1,1.4222,8.3688,34.4157,0.763,2.0431,12.5322,3.8749,60.4907,-0.074,Act-1
2.8198,1,1.4868,8.0584,51.2013,0.7524,2.037,11.2269,4.4332,53.4419,-0.0356,Act-1
4.5981,1,1.3464,8.0439,36.0215,0.7802,2.0,3.5961,3.628,20.2911,-0.0154,Act1
3.1369,1,1.4068,8.2703,77.0991,0.7446,2.0318,9.9533,4.0652,53.9988,0.0068,Act1
3.1826,1,1.414,8.0744,77.0991,0.7462,2.0477,10.9252,3.8819,44.8778,0.0994,Act1
2.8179,1,1.414,8.23,77.0991,0.7226,2.0509,10.6445,3.8819,50.4982,0.1288,Act1
1.7168,1,1.4078,8.1285,34.4157,0.7424,2.0445,9.324,3.6987,43.9761,0.0278,Act-1
4.57,1,1.505,8.2639,18.0108,0.7208,2.0146,12.3064,3.8547,60.8304,-0.0368,Act1
3.077,1,1.519,7.7387,34.7963,0.7197,2.0595,11.9152,3.7783,29.8761,0.1623,Act1
2.1873,1,1.5014,7.7281,60.6941,0.6962,2.1295,7.1819,3.4469,12.7651,-0.0864,Act1
4.4289,1,1.4369,8.1111,60.6941,0.8033,1.986,7.027,4.0481,27.5199,-0.1215,Act1
4.4289,1,1.4345,8.1111,60.6941,0.8033,1.9858,7.502,4.0298,27.5199,-0.151,Act1
1.9487,1,1.3641,8.537,60.6941,0.7202,1.9935,8.5872,3.9083,40.5982,0.0788,Act-1
2.9276,1,1.5192,8.0,54.0323,0.6937,2.0487,12.1557,3.8994,39.0019,-0.0491,Act1
4.2698,1,1.6009,7.9971,42.6833,0.7918,2.0035,11.0479,4.1461,64.2612,-0.0061,Act1
4.6884,1,1.5385,8.1264,34.6738,0.6927,2.0646,10.7932,3.9029,31.3816,-0.0098,Act1
5.22,1,1.5667,8.0889,18.0108,0.7006,2.0725,11.9317,3.8892,31.8104,0.0093,Act1
4.3554,1,1.5385,8.1552,18.0108,0.6913,2.0669,10.7406,3.9029,28.196,-0.0254,Act1
3.0293,1,1.4816,7.7099,0.0,0.7468,2.0421,6.8087,3.7639,11.342,-0.1027,Act1
7.206,1,1.6159,8.4189,18.0108,0.7198,2.0761,12.4856,4.0565,59.6138,-0.0583,Act1
3.8656,1,1.5262,8.3333,18.0108,0.7101,2.0151,12.2842,4.0604,42.2371,-0.1372,Act1
6.1541,1,1.5619,8.2787,18.0108,0.7013,2.1405,6.4944,4.0523,30.1564,-0.1271,Act1
6.2597,1,1.6483,8.0074,18.0108,0.7111,2.1412,11.624,4.0523,27.4065,-0.0163,Act1
5.6701,1,1.5382,8.1204,18.0108,0.727,2.1376,5.6686,4.0523,50.4859,-0.0221,Act1
5.2224,1,1.4935,7.8013,0.0,0.7594,1.9933,5.7973,3.8517,63.095,-0.0826,Act1
2.4614,1,1.4169,7.941,67.3129,0.7199,2.0543,9.4769,3.7761,44.1339,0.1533,Act-1
2.6622,1,1.4169,8.0243,77.0991,0.7242,2.0506,10.5271,3.7761,41.3772,0.1303,Act-1
3.5402,1,1.4409,8.4772,18.0108,0.7332,2.0515,7.4101,3.919,36.7391,0.0952,Act1
3.4058,1,1.5037,7.7542,16.7855,0.8037,1.9901,8.1352,3.864,47.098,-0.0512,Act1
3.9694,1,1.5019,7.6875,60.6941,0.739,2.1291,6.8314,3.7738,15.8202,-0.1164,Act-1
3.5005,1,1.5019,7.95,60.6941,0.6961,2.1299,6.9185,3.7738,21.8861,-0.1565,Act1
3.9855,1,1.5497,8.1832,34.4157,0.7619,2.0442,9.966,3.9922,62.5401,-0.1218,Act1
3.4866,1,1.3044,8.0588,34.4157,0.7526,2.0392,6.4783,3.6633,45.4253,-0.0265,Act1
3.7461,1,1.4559,7.8671,60.6941,0.7299,2.1267,8.5781,3.7097,22.4791,0.0214,Act1
6.7567,1,1.4193,7.5726,74.3553,0.7011,2.0532,9.1969,3.5806,31.1663,0.0535,Act-1
5.1981,1,1.4247,7.6061,74.3553,0.6924,2.046,9.1406,3.5194,25.224,0.0149,Act1
1.8898,1,1.2949,7.9693,36.0215,0.7009,2.0521,4.3645,3.2977,15.3516,-0.1361,Act1
0.7898,0,1.3299,7.9405,50.9079,0.688,2.0409,4.7568,3.2233,13.8325,-0.0728,Act1
5.4013,1,1.5245,8.1065,42.6833,0.7191,2.0833,13.3658,4.0207,37.5247,-0.0668,Act1
4.9031,1,1.476,7.9753,18.0108,0.7187,2.0798,7.7222,3.8683,34.7825,0.0352,Act-1
4.563,1,1.639,7.5833,34.6738,0.7237,2.1323,11.0364,3.9526,20.8288,0.0111,Act1
5.742,1,1.5625,7.5417,18.0108,0.7192,2.0807,11.6655,3.8885,25.0173,-0.0075,Act1
5.0532,1,1.5922,7.9346,34.4157,0.7277,2.1243,16.2611,4.5655,38.1894,-0.088,Act1
4.1042,1,1.6003,7.7586,18.0108,0.7261,2.0146,13.0803,4.0075,36.7305,-0.053,Act1
4.9191,1,1.3871,7.6351,74.3553,0.7008,2.0201,10.7376,3.626,29.7337,0.0173,Act1
4.7927,1,1.484,7.9753,18.0108,0.7187,2.0816,8.604,3.8634,35.2113,-0.0372,Act-1
3.2749,1,1.5761,7.6458,18.0108,0.6959,2.1064,14.5215,3.8108,28.2361,-0.0784,Act-1
1.664,1,1.3987,7.5758,16.663,0.6998,1.9853,4.7107,3.0,6.3711,-0.0891,Act1
3.9855,1,1.5494,8.1832,34.4157,0.7619,2.0447,10.6801,3.9787,62.5401,-0.0649,Act1
3.6251,1,1.5494,8.3047,34.4157,0.7418,2.0523,10.9638,3.9787,68.1605,-0.0217,Act1
3.776,1,1.5505,8.452,34.4157,0.7405,2.0531,10.557,3.9817,77.2815,-0.0851,Act1
3.6251,1,1.546,8.3047,34.4157,0.7418,2.0522,11.2889,3.978,68.1605,0.0568,Act1
3.8347,1,1.5483,8.0224,34.4157,0.7632,2.0457,11.2472,3.9771,53.4191,0.0008,Act1
3.0402,1,1.5693,8.0807,34.4157,0.7552,2.0537,13.3836,3.977,53.104,-0.0027,Act1
4.156,1,1.5403,8.4216,34.4157,0.7311,2.059,11.1892,3.9774,53.104,-0.0707,Act1
3.8347,1,1.5471,8.0224,34.4157,0.7632,2.0462,11.289,3.9769,53.4191,0.0859,Act1
3.474,1,1.5471,8.1478,34.4157,0.7432,2.0516,11.0973,3.9769,59.0395,0.0387,Act1
2.6849,1,1.5471,8.0188,67.3129,0.7345,2.0556,11.0973,3.9769,52.6752,0.0695,Act1
3.3225,1,1.5488,7.9806,34.4157,0.7446,2.051,11.1892,3.9767,49.9185,-0.0315,Act1
3.8347,1,1.5522,8.0224,34.4157,0.7632,2.0442,10.8149,3.978,53.4191,-0.122,Act1
3.474,1,1.5522,8.1478,34.4157,0.7432,2.0518,11.0494,3.978,59.0395,-0.0918,Act1
4.2488,1,1.6602,7.9044,34.4157,0.7502,2.1401,11.5249,4.2408,55.0644,0.0534,Act1
2.4135,1,1.5488,8.0139,34.4157,0.7443,2.0459,12.7675,3.9767,49.9185,-0.0261,Act1
3.2998,1,1.5455,7.7933,18.0108,0.7411,2.0308,10.9892,3.9518,48.3677,-0.0337,Act-1
2.0802,1,1.352,8.1667,60.6941,0.7042,1.9811,10.1072,3.2896,48.4043,-0.0336,Act-1
5.1552,1,1.6257,7.875,34.4157,0.7503,2.1325,13.04,4.3521,55.0644,0.0599,Act-1
5.699,1,1.443,8.8086,0.0,0.7183,2.0296,6.0,3.8588,46.348,0.0643,Act1
2.3122,1,1.4838,7.6731,34.7963,0.6847,2.0739,12.1779,3.6834,24.8668,-0.0198,Act1
3.3225,1,1.5145,7.9806,34.4157,0.7446,2.0642,13.2642,3.9635,49.9185,0.0373,Act-1
4.3916,1,1.596,7.9044,34.4157,0.7502,2.1442,13.2185,4.5256,54.6356,0.0179,Act-1
4.5139,1,1.5602,7.9944,18.0108,0.7056,2.0841,14.6399,3.8371,33.207,-0.0466,Act1
4.8736,1,1.4324,7.7797,60.6941,0.735,2.1152,9.9263,3.6697,56.9987,0.125,Act1
2.9792,1,1.3902,8.0032,34.4157,0.7211,2.0435,11.8627,3.5085,49.0452,0.097,Act-1
4.7334,1,1.5617,7.7184,60.6941,0.6968,2.1356,12.8153,3.8725,29.3388,-0.0579,Act1
6.9889,1,1.4151,7.5583,74.3553,0.6963,2.0498,9.6441,3.5794,33.7008,0.0262,Act-1
6.3858,1,1.3965,7.5509,74.3553,0.6785,2.0476,11.8343,3.5653,37.69,0.0305,Act1
6.0402,1,1.4018,7.5667,74.3553,0.6827,2.0476,11.4474,3.5653,35.1555,0.0179,Act1
5.6526,1,1.4075,7.5833,74.3553,0.6873,2.0475,10.8037,3.5653,32.6209,0.0124,Act1
6.1403,1,1.5252,7.4949,31.672,0.7165,2.1721,7.7026,3.9645,35.3432,0.0945,Act1
2.2011,1,1.464,8.0064,60.6941,0.6909,2.0546,12.8342,3.6607,25.325,0.0697,Act-1
