Mp,C_percent,N_percent,O_percent,DECC,Psi_e_A,piPC05,PCR,Vindex,SpMAD_A,WiA_D/Dt,SpMAD_B(p),MATS2m,MATS5m,MATS5p,MATS8p,MATS1i,MATS7i,GATS4m,GATS8m,GATS2p,GATS2i,GATS4i,GATS6i,SpMax2_Bh(p),SpMax2_Bh(i),SpMin1_Bh(p),SpMin3_Bh(i),P_VSA_p_3,P_VSA_i_2,P_VSA_s_3,P_VSA_s_6,P_VSA_ppp_D,P_VSA_ppp_cyc,Eta_D_epsiA,Eta_psi1,SpMaxA_AEA(dm),SM12_AEA(ri),SdssC,SaasC,mindssC,CATS2D_00_LL,SHED_AL,SHED_LL,Uc,TPSA_efficiency,LOGPcons,SAscore,QEDu,MACCSFP125,Actividad
0.6292,36.7647,0.0,2.9412,1.7143,7.1399,5.0106,1.0,0.1788,1.3389,0.3398,1.3619,0.0367,-0.0091,-0.033,0.1858,0.0488,-0.1365,1.0045,0.7409,1.067,1.1002,1.0378,0.9242,3.8757,3.9635,2.137,1.5906,91.1674,58.9478,62.6339,21.9998,0.0,62.6339,0.0398,0.6542,0.1468,3.5536,0.0,0.0,0.0,21,8.7015,9.7532,0.0,0.1081,5.8086,4.989,0.4802,0,Act-1
0.6306,37.7193,3.5088,10.5263,2.285,8.0551,6.4379,1.351,0.1686,1.2527,0.3542,1.449,0.1674,0.1534,-0.0628,0.0524,-0.1046,-0.0881,1.0238,1.0502,0.9657,1.0686,0.9638,0.943,3.8164,3.9636,2.0798,1.7684,215.9672,215.9672,67.5997,298.3764,103.3774,155.984,0.1613,0.5202,0.068,3.9544,-4.803,-2.6111,-0.9848,22,14.6339,13.1158,4.0875,0.2642,1.6445,7.1182,0.1885,0,Act-1
0.6703,40.8163,2.0408,8.1633,1.1686,7.7564,5.9241,1.3323,0.2928,1.2917,0.362,1.5034,0.037,-0.1411,-0.0419,-0.0473,0.025,-0.0394,0.9153,1.0441,0.8367,0.7955,1.2781,1.1478,3.7192,3.7952,2.0245,1.6242,150.1899,117.9704,72.4454,91.0418,32.8972,78.1308,0.1479,0.5729,0.1569,3.7833,2.4057,3.7354,-0.0166,11,6.3533,5.7132,3.4594,0.2572,2.5649,4.2272,0.8648,0,Act1
0.764,47.2222,2.7778,13.8889,1.5,8.3383,5.7675,1.4143,0.2891,1.2574,0.7102,1.6169,0.01,-0.0544,-0.0064,0.0189,0.1208,-0.0372,0.9213,0.6997,0.6411,0.8496,0.987,1.1214,3.8584,3.8953,2.0186,1.4939,105.9356,105.9356,21.5933,195.2542,128.05,60.6555,0.2404,0.5873,0.1639,3.9796,-0.7653,0.4725,-0.602,10,8.5156,7.9321,4.0,0.2534,2.6251,3.7437,0.367,1,Act-1
0.6951,48.4848,3.0303,9.0909,1.195,7.9333,5.7502,1.4425,0.2539,1.2964,0.5061,1.5758,0.0331,-0.0876,-0.0374,-0.0405,0.0452,-0.1707,1.1066,1.0092,0.8948,0.9768,1.0876,0.8557,3.796,3.8904,2.0126,1.4402,108.9546,108.9546,22.2616,78.8282,60.6941,106.606,0.1814,0.5629,0.1661,3.8753,0.4506,2.8717,-0.1375,11,7.9859,7.036,3.9069,0.2331,2.5897,3.4616,0.8787,1,Act1
0.6936,45.0,3.3333,6.6667,1.6834,7.7157,6.1794,1.406,0.1686,1.3308,0.4568,1.5594,0.0896,-0.1522,-0.0128,0.1018,-0.0758,-0.1141,1.0697,0.8149,0.8568,1.0069,1.0057,1.1713,3.8476,3.9443,2.035,1.8445,193.7685,161.549,77.2399,72.2896,18.0108,170.4221,0.1509,0.5895,0.1211,3.9723,-0.2349,5.6898,-0.26,17,11.4104,10.7611,4.3923,0.2061,4.8744,3.8304,0.4871,1,Act1
0.7146,50.9804,7.8431,1.9608,1.9118,7.904,6.5253,1.6374,0.1558,1.3275,0.5273,1.6096,0.0064,-0.1491,0.1069,-0.0931,-0.0766,-0.0449,1.027,0.9901,0.9224,0.9501,1.1364,0.9474,3.9248,4.0097,2.1405,1.7724,187.8647,187.8647,45.1719,91.2767,18.0108,227.3383,0.2039,0.5598,0.0892,4.1264,0.0,2.1908,0.0,16,11.9003,11.4992,4.9069,0.1361,5.6576,3.7452,0.3535,1,Act1
0.7208,42.1053,7.8947,7.8947,1.6032,8.2678,5.9896,1.4792,0.2402,1.2522,0.6148,1.5556,-0.0028,-0.0509,0.069,0.1069,-0.1207,-0.1668,1.0065,0.7482,0.865,0.9149,1.1437,0.8304,3.9016,3.9615,2.0626,1.5324,158.4775,113.5214,27.686,157.4986,31.2914,121.323,0.2688,0.5217,0.1726,4.3159,0.0,1.3031,0.0,9,6.4017,6.347,4.3219,0.2503,2.788,3.7459,0.7231,1,Act1
0.6936,46.3415,9.7561,4.878,1.6834,7.9423,6.2996,1.5413,0.196,1.332,0.529,1.5999,0.0179,-0.0145,0.1191,-0.0802,-0.0027,0.0062,1.0597,1.0678,0.8629,1.0013,1.2175,0.9559,3.8531,3.94,2.0635,1.6406,119.5583,119.5583,33.2941,118.8774,59.3464,175.5723,0.2128,0.5369,0.1132,3.9079,0.0,3.254,0.0,10,8.2942,7.5569,4.5236,0.2395,2.9202,4.4765,0.5744,1,Act1
0.6801,42.5532,12.766,6.383,1.5767,7.8621,6.2805,1.5474,0.2018,1.3138,0.512,1.5841,0.105,-0.0688,0.0233,-0.2204,-0.2467,0.0722,1.0445,1.0279,0.7821,0.8856,1.1428,0.9336,3.7869,3.924,2.108,1.6805,136.0276,136.0276,30.2617,130.3985,50.9079,161.1999,0.2036,0.536,0.1106,3.9626,-0.5847,3.6893,-0.5847,8,9.3695,7.9757,4.585,0.2988,2.344,4.0425,0.4506,1,Act1
0.664,37.7778,6.6667,6.6667,1.7708,7.7569,5.5207,1.3052,0.2177,1.3058,0.6423,1.5161,0.1358,-0.1415,-0.0099,-0.3349,-0.1322,-0.0118,1.4216,1.3347,0.8288,0.9298,1.189,1.0091,3.7357,3.9047,2.0213,1.338,120.0367,88.759,60.7944,96.8274,32.8972,113.4757,0.1559,0.5608,0.1406,3.7036,-0.1946,4.5008,-0.1946,8,7.6741,7.9757,3.7004,0.3048,2.2423,3.6256,0.8465,1,Act1
0.664,37.7778,6.6667,6.6667,1.7708,7.7569,5.5207,1.3052,0.2177,1.3058,0.6423,1.5157,0.0857,-0.1772,0.013,-0.2893,-0.1322,0.0536,1.2792,1.3906,0.901,1.0043,1.1357,1.0445,3.7422,3.9048,2.0244,1.3407,120.0367,88.759,62.1927,96.8274,32.8972,113.4757,0.1559,0.5608,0.1406,3.7036,-0.1946,4.2592,-0.1946,8,7.6899,8.1261,3.7004,0.3048,2.288,3.5649,0.8465,1,Act1
0.6862,44.186,11.6279,4.6512,1.6923,7.6603,6.2028,1.5374,0.1936,1.3497,0.528,1.6057,0.0565,-0.0745,0.0081,-0.0757,-0.1922,0.1545,1.0933,1.0365,0.844,1.1053,1.1324,1.0318,3.7824,3.9162,2.0952,1.6827,138.4713,138.4713,23.2292,72.2338,18.0108,168.1032,0.1796,0.5598,0.1112,3.9707,0.0,4.7534,0.0,8,8.3302,8.3751,4.5236,0.2118,2.882,3.9552,0.5617,1,Act1
0.6677,43.2836,5.9701,5.9701,1.6815,7.5811,6.4901,1.4424,0.1654,1.3568,0.3759,1.5563,0.0194,0.0783,0.1241,-0.151,-0.212,-0.0606,0.9698,1.0368,0.7766,0.8317,1.1204,1.1374,3.8471,3.9479,2.1709,1.7182,170.854,170.854,55.183,92.457,31.672,189.9104,0.144,0.5703,0.0909,4.0115,1.6179,4.0732,0.3997,15,11.2159,6.7812,4.3923,0.1641,4.1433,4.3928,0.5256,1,Act1
0.6832,38.8889,8.3333,8.3333,1.1293,7.873,5.5949,1.3076,0.2737,1.2939,0.4988,1.5299,0.1864,-0.0788,-0.0712,-0.1511,-0.0263,0.0345,1.1464,1.1339,0.806,0.8784,1.1415,1.0905,3.7449,3.8387,2.0375,1.2734,106.5712,75.2935,56.3764,96.8274,50.9079,119.6014,0.1956,0.5433,0.1609,3.8826,-0.0624,4.2625,-0.0624,7,5.3749,4.3952,3.7004,0.3756,1.8781,4.2878,0.8556,1,Act1
0.6673,36.8421,7.8947,7.8947,1.3152,7.9365,5.1146,1.2516,0.2807,1.2424,0.6517,1.4802,0.1288,-0.2425,-0.048,0.0302,-0.1701,-0.0251,1.0968,0.7301,0.7893,0.9666,1.2689,0.9168,3.6695,3.8543,2.0295,1.3254,130.4929,85.3009,25.6298,125.2339,50.9079,80.0296,0.1825,0.5433,0.1796,3.5498,0.3792,2.4117,-0.2918,6,6.8162,5.9528,3.3219,0.372,1.239,3.702,0.7672,0,Act1
0.7077,46.3415,4.878,9.7561,1.9822,8.0171,5.6832,1.4123,0.1979,1.2898,0.6874,1.5623,0.019,0.102,-0.0284,-0.1541,-0.0675,-0.0417,0.9285,1.1955,0.9294,1.1458,1.1325,0.8087,3.8154,3.9199,2.0336,1.5137,179.3586,140.21,32.3012,109.9457,36.0215,129.425,0.2242,0.5427,0.1292,3.7418,-0.7017,2.5459,-0.3514,11,9.7107,11.1132,4.3219,0.2173,3.2768,3.3038,0.7031,1,Act1
0.7134,42.5532,8.5106,4.2553,1.6429,7.7123,6.2738,1.379,0.1771,1.3325,0.4448,1.5543,0.1046,0.081,0.1366,-0.1494,-0.0303,-0.1637,1.0352,1.064,0.7898,1.0714,1.1388,1.1347,3.8394,3.9423,2.1346,1.6196,157.2189,86.7925,69.2822,124.9762,50.9079,122.3923,0.1779,0.5832,0.1136,3.9162,-0.2895,4.7975,-0.2895,10,9.0256,11.6946,4.1699,0.262,3.4129,4.5062,0.6459,1,Act1
0.6643,42.3077,7.6923,3.8462,2.2679,7.6131,5.8401,1.4022,0.1712,1.3136,0.5257,1.516,-0.0199,-0.0802,-0.0309,0.0368,-0.1464,-0.1172,1.0366,1.0483,0.9475,1.1056,0.994,0.842,3.8298,3.9376,2.0457,1.7817,133.0955,133.0955,27.8788,70.4688,78.7048,158.0273,0.1321,0.5836,0.104,3.8892,0.0,5.8295,0.0,11,11.5698,11.5866,4.2479,0.185,3.3979,3.4118,0.6606,1,Act1
0.7084,39.5349,6.9767,9.3023,2.0059,8.0288,5.6468,1.4052,0.1908,1.2765,0.7158,1.5696,0.014,0.0381,0.0641,0.11,-0.0799,-0.1807,0.9855,0.7232,0.983,1.0684,1.0636,0.6712,3.848,3.9385,2.0515,1.5351,146.3413,109.2562,46.6206,114.7817,77.0991,144.3307,0.2129,0.5522,0.1673,3.8894,0.0,2.5864,0.0,9,10.1736,7.962,4.3219,0.3504,2.4877,3.4089,0.5308,1,Act1
0.6655,41.0256,10.2564,7.6923,1.5879,7.8551,5.5804,1.4032,0.2165,1.3033,0.6609,1.5645,0.0525,-0.1644,-0.0234,0.0851,-0.0423,0.0996,1.0345,1.0958,0.915,1.195,1.0796,1.0493,3.8126,3.9396,2.008,1.4398,113.8895,113.8895,26.2185,63.8077,51.4593,137.5303,0.1944,0.53,0.1432,3.9085,-0.2893,3.6204,-0.2893,6,8.5161,8.3199,4.1699,0.2946,1.7191,4.5409,0.6753,1,Act1
0.731,43.1818,6.8182,9.0909,1.773,8.0655,5.9181,1.4239,0.2212,1.2776,0.668,1.5943,0.0031,-0.0441,-0.0785,-0.1211,-0.1231,0.0436,0.8971,0.6408,0.8205,1.0535,1.063,0.84,3.8312,3.9245,2.0613,1.7969,189.2786,183.4712,23.253,97.2433,34.4157,138.7149,0.2191,0.5868,0.1571,3.7163,-0.4005,1.9543,-0.4005,11,10.3277,12.514,4.4594,0.2288,2.8729,3.5954,0.5821,1,Act-1
0.7069,48.7805,9.7561,2.439,1.3077,7.8205,6.2639,1.5621,0.2047,1.3328,0.4835,1.6104,0.0107,-0.155,0.1942,-0.1228,-0.1294,-0.048,1.0343,0.9487,0.9244,1.0037,1.1014,0.8496,3.8058,3.9198,2.1386,1.7712,143.9438,143.9438,29.6797,76.3166,18.0108,183.4174,0.1941,0.5636,0.1125,3.8886,0.0,2.3638,0.0,11,7.89,7.1153,4.585,0.173,4.0947,3.4177,0.5876,1,Act1
0.6664,38.9831,6.7797,8.4746,1.7759,7.9924,5.9629,1.3436,0.1804,1.293,0.5716,1.532,0.0941,-0.0432,-0.0521,0.1484,-0.0768,-0.1018,1.2293,0.8982,0.9496,1.1095,1.1133,0.9516,3.9134,4.0117,2.0719,1.6475,127.9964,122.189,44.9722,122.2657,35.899,140.1365,0.1784,0.5417,0.1313,4.0883,-0.3332,1.7333,-0.4145,14,11.3482,13.9076,4.1699,0.2759,2.4791,3.7485,0.5856,1,Act1
0.6769,40.7407,5.5556,9.2593,1.7211,7.9328,5.9425,1.4082,0.1842,1.3106,0.6288,1.5727,0.0506,-0.0134,0.0321,0.0358,-0.2682,-0.0928,1.2725,1.1394,0.8416,1.0368,1.1328,1.0351,3.925,4.0439,2.0747,1.6619,153.6656,147.8582,33.5941,91.4577,18.0108,146.688,0.1852,0.5444,0.139,3.9767,-0.3674,2.0265,-0.3674,10,11.1452,10.038,4.3923,0.2225,2.2574,3.5508,0.5768,1,Act-1
0.6219,36.0,6.6667,2.6667,1.8339,7.3431,6.0816,1.2803,0.1645,1.3496,0.5132,1.4489,0.0124,0.084,0.1,-0.0749,-0.2747,0.0039,1.0172,1.2165,1.0611,1.1472,1.0951,1.1,3.7649,3.9694,2.1444,1.6584,96.4522,96.4522,55.7336,55.5708,18.0108,114.5058,0.0838,0.5915,0.0875,3.5776,0.0,3.2087,0.0,14,10.6331,14.2521,3.585,0.1342,5.0787,3.7256,0.6131,1,Act1
0.6209,35.3846,7.6923,3.0769,1.6711,7.4,5.9865,1.3096,0.1736,1.3303,0.5709,1.4485,0.0151,-0.0416,0.0255,-0.0669,-0.3467,-0.0432,0.8916,1.1311,0.9829,1.0595,1.0372,1.0945,3.7104,3.9417,2.1289,1.5075,90.5255,90.5255,49.8069,55.5708,18.0108,96.7641,0.0961,0.5774,0.1006,3.5761,0.0,3.103,0.0,10,10.337,11.311,3.585,0.1517,3.9725,3.7015,0.6396,1,Act-1
0.6287,37.2549,5.8824,3.9216,1.6042,7.441,5.6023,1.2234,0.19,1.2943,0.5548,1.4102,0.0333,-0.0221,-0.1318,-0.1142,-0.1281,0.0457,1.0625,1.0936,1.004,1.0875,1.0547,0.9424,3.6959,3.9344,2.0524,1.5808,74.7093,74.7093,44.8738,71.6825,32.8972,74.5035,0.0964,0.5819,0.1508,3.6198,0.7611,3.7563,0.7611,10,8.2359,11.072,3.0,0.1823,2.7044,3.9926,0.861,0,Act1
0.666,40.0,4.6154,9.2308,1.6713,8.0255,6.0364,1.3094,0.1926,1.2867,0.574,1.5433,0.0926,-0.06,-0.0259,-0.0324,-0.1531,-0.0235,1.1376,0.9276,0.8564,0.9488,1.1405,0.9565,3.9405,4.0187,2.112,1.8072,142.749,136.9415,41.7162,181.9859,42.6833,110.8988,0.1737,0.5448,0.1212,4.1606,-0.0799,3.5461,-0.9024,15,10.7855,10.9818,4.1699,0.2691,2.6913,4.3721,0.4472,1,Act1
0.6596,43.4783,0.0,13.0435,1.1805,7.9551,5.9101,1.2976,0.2394,1.3102,0.4119,1.5087,0.0513,-0.0283,-0.0451,-0.1264,0.0102,-0.0344,1.0768,1.1253,0.867,0.8804,1.0902,1.1298,3.7731,3.8684,2.1074,1.5297,103.5092,103.5092,34.3618,143.5113,85.3667,92.743,0.1816,0.5263,0.1341,3.891,-0.1913,3.668,-0.1913,12,6.4329,5.2423,3.8074,0.2391,2.5608,4.4403,0.8019,1,Act1
0.7074,50.0,6.25,4.1667,2.2333,7.8833,6.248,1.5971,0.1657,1.3222,0.6348,1.6203,-0.0052,0.0229,0.1267,-0.1394,-0.0601,0.0203,1.1032,1.0025,0.9496,0.9751,0.8825,0.9451,3.8719,3.975,2.0312,1.8567,181.573,181.573,40.3732,84.8048,16.7855,170.405,0.1873,0.5696,0.1233,3.9471,0.4104,2.9357,0.4104,15,9.3353,12.3714,4.6439,0.1776,4.6238,4.0873,0.4977,1,Act1
0.6951,48.4848,3.0303,9.0909,1.065,7.9333,5.7573,1.4437,0.2579,1.3074,0.4982,1.5761,0.0331,-0.0344,0.0267,-0.2472,0.0452,0.0209,1.1066,1.0055,0.8948,0.9768,1.0876,1.0122,3.796,3.8904,2.0129,1.4377,108.9546,108.9546,22.2616,78.8282,60.6941,106.606,0.1814,0.5629,0.1661,3.8766,0.4783,2.9421,-0.1266,11,7.9859,7.036,3.9069,0.2331,2.5897,3.4616,0.8787,1,Act1
0.7294,48.7805,9.7561,2.439,1.3728,7.6709,6.2681,1.5631,0.207,1.3463,0.4775,1.6121,0.0176,-0.1594,0.0586,-0.0224,-0.1581,-0.0129,1.0444,0.8699,0.8328,1.0527,1.166,0.9736,3.8233,3.9111,2.1379,1.7712,177.4721,138.3234,24.0593,100.5051,18.0108,177.797,0.1837,0.5951,0.1127,3.8902,0.0,4.2426,0.0,12,8.2016,8.8802,4.585,0.1652,4.4561,3.4127,0.5494,1,Act1
0.7069,48.7805,9.7561,2.439,1.3728,7.8205,6.2681,1.5631,0.207,1.3463,0.4775,1.6099,0.0107,-0.121,0.1988,-0.1347,-0.1294,0.0185,1.0475,1.0024,0.9244,1.0037,1.1198,0.8559,3.8058,3.9198,2.1386,1.7712,143.9438,143.9438,29.6797,76.3166,18.0108,183.4174,0.1941,0.5636,0.1124,3.8902,0.0,2.5165,0.0,11,7.7888,7.1153,4.585,0.173,4.0947,3.4183,0.5876,1,Act1
0.7014,42.8571,10.2041,6.1224,1.5333,7.8917,6.3382,1.5627,0.1912,1.2959,0.5359,1.5811,-0.0839,-0.0869,0.0485,0.0373,-0.1935,0.014,0.8972,0.8002,1.0801,1.1287,1.1502,0.9859,3.945,3.9915,2.1395,1.7719,150.5774,144.7699,23.3154,105.6694,34.4157,177.0531,0.1952,0.5606,0.1307,4.4486,0.0,3.4791,0.0,11,10.3749,7.1153,4.7004,0.2716,3.0656,3.6743,0.4547,1,Act1
0.6522,36.9231,7.6923,6.1538,1.7647,7.6985,6.2264,1.3706,0.1703,1.3193,0.5288,1.5004,-0.0085,0.008,0.087,0.0855,-0.3805,-0.1992,1.0563,0.9828,0.9347,1.0712,1.0358,1.0832,3.8488,3.9558,2.1011,1.7193,122.8816,116.6576,42.5843,101.8132,0.0,147.5913,0.145,0.5549,0.1151,3.9402,0.0,3.1827,0.0,9,9.8815,8.2167,4.1699,0.1972,2.3864,4.3467,0.4258,1,Act1
0.6669,44.186,2.3256,9.3023,1.5,7.6111,5.9279,1.3038,0.2053,1.3565,0.2698,1.5051,0.0445,-0.0223,-0.0256,0.0662,-0.13,0.0012,1.0867,0.8529,0.7772,0.8819,1.2461,0.8769,3.8295,3.9173,2.1373,1.4097,93.1913,93.1913,44.4033,75.683,42.6833,107.4324,0.1539,0.5543,0.128,4.1013,0.0,7.5971,0.0,10,7.2579,6.5523,3.7004,0.1572,2.7738,4.0096,0.8771,1,Act1
0.7054,48.7805,9.7561,2.439,1.3855,8.0185,6.3038,1.568,0.2098,1.3298,0.472,1.5952,0.0258,-0.0946,0.1604,-0.1919,-0.1123,-0.0541,0.9954,1.0632,0.9258,0.976,0.9602,0.7445,3.8034,3.9229,2.1389,1.774,143.5886,143.5886,38.8007,91.2767,18.0108,183.0621,0.2315,0.5322,0.1101,3.9185,0.0,0.6451,0.0,10,8.104,7.2254,4.585,0.1645,4.2466,3.4761,0.5718,1,Act1
0.6919,46.6667,8.8889,4.4444,1.3912,8.023,6.3526,1.5602,0.2076,1.3222,0.4846,1.5758,0.0855,-0.2539,0.1125,-0.2195,-0.1393,0.0335,0.9924,1.0609,0.8361,0.9391,0.9694,0.8208,3.8033,3.9231,2.1391,1.7762,150.2388,150.2388,43.6153,102.2766,18.0108,178.8293,0.2337,0.5198,0.1043,4.0726,0.0,0.5737,0.0,10,8.2337,7.2254,4.585,0.1754,4.5099,3.5876,0.5272,1,Act1
0.6978,48.3871,3.2258,12.9032,1.075,8.0333,5.9938,1.4922,0.2775,1.3117,0.4881,1.6099,0.0943,-0.1524,-0.17,-0.286,-0.0876,-0.1352,0.9313,1.3798,0.8181,0.906,1.0669,0.8705,3.6266,3.8429,2.1279,1.4677,101.7416,101.7416,24.5248,105.121,42.6833,116.2415,0.227,0.5286,0.165,4.0495,-1.1833,0.6396,-1.1833,10,7.0237,4.3367,4.1699,0.2695,2.8422,3.5505,0.7726,1,Act-1
0.688,47.0588,2.9412,11.7647,1.1293,7.8889,6.0087,1.4851,0.2706,1.329,0.5085,1.6059,0.1274,-0.1295,-0.2061,-0.0804,-0.1894,-0.2519,0.9887,1.1147,0.6945,0.7911,1.087,0.783,3.6307,3.8472,2.1279,1.4686,118.9061,118.9061,30.8062,73.4376,0.0,116.2415,0.2066,0.5358,0.1605,4.0549,-0.5953,1.1929,-0.5953,10,7.0237,4.3367,4.1699,0.2173,3.0384,3.5621,0.7086,1,Act1
0.6214,38.5621,0.0,2.6144,5.9093,7.4709,5.5835,1.6792,0.2041,1.1954,0.9512,1.3505,0.0617,0.0098,0.0538,0.1003,-0.0342,-0.3009,1.016,0.8323,1.052,1.0561,1.1108,0.8833,3.8253,3.9377,2.0244,1.8325,329.5679,329.5679,107.1368,72.2896,0.0,27.125,0.0514,0.6537,0.0615,3.2334,14.9004,0.0,-0.2837,53,6.7726,14.1067,3.9069,0.0609,15.0778,4.4425,0.0977,0,Act1
0.6054,35.1852,0.0,9.2593,1.8194,7.9167,4.8752,1.1385,0.3302,1.2455,0.7934,1.4018,0.0122,-0.1841,-0.0131,0.0509,-0.0774,0.0057,0.9321,0.8868,1.0988,1.1092,1.1946,1.0829,3.6662,3.8439,2.0265,1.5818,80.5271,80.5271,49.9357,114.973,42.6833,27.125,0.1154,0.5412,0.1612,3.2059,0.5733,0.0,-0.2566,12,11.424,9.4243,2.3219,0.2152,2.9318,3.2685,0.5402,0,Act-1
0.7084,39.5349,6.9767,9.3023,1.9704,8.0288,5.6521,1.4087,0.1927,1.2775,0.7101,1.5711,0.014,0.1374,0.118,0.1286,-0.0799,-0.1668,0.9997,0.715,0.983,1.0684,1.0793,0.7353,3.8477,3.9385,2.0515,1.5352,146.3413,109.2562,46.6206,114.7817,77.0991,144.3307,0.2129,0.5522,0.1673,3.8907,0.0,2.6031,0.0,9,10.3387,8.3531,4.3219,0.3504,2.4877,3.5067,0.5308,1,Act1
0.7084,39.5349,6.9767,9.3023,1.8994,8.0288,5.6599,1.4109,0.1962,1.2787,0.6954,1.5714,0.014,0.1375,0.1254,0.1021,-0.0799,0.0045,1.0098,0.7359,0.983,1.0684,1.0796,0.8564,3.8477,3.9386,2.0517,1.535,146.3413,109.2562,46.6206,114.7817,77.0991,144.3307,0.2129,0.5522,0.1673,3.8926,0.0,2.6616,0.0,9,10.8035,9.9058,4.3219,0.3504,2.4877,3.4037,0.5308,1,Act1
0.6558,40.0,10.0,4.0,1.1934,7.6481,6.1995,1.4119,0.2258,1.3363,0.4999,1.5584,0.0629,0.1521,0.0641,-0.196,-0.1038,0.0438,0.9095,1.2491,0.963,1.128,1.0473,1.0624,3.7719,3.9149,2.053,1.5664,112.1747,112.1747,36.3306,69.8447,34.6738,108.4193,0.1427,0.5646,0.1358,3.9856,0.0,4.3786,0.0,10,8.5614,8.5666,4.0875,0.2391,3.4126,4.2188,0.7097,1,Act1
0.6781,44.0678,8.4746,5.0847,1.872,7.6765,6.4085,1.5076,0.1664,1.3577,0.5109,1.5922,0.0387,-0.0421,0.0072,-0.1973,-0.3078,0.0187,1.112,1.0407,0.7716,0.8962,1.0865,1.1442,3.8064,3.9602,2.1481,1.7476,164.5056,164.5056,39.3584,97.5013,0.0,194.64,0.1587,0.5694,0.0979,3.9969,-0.0182,4.1013,-0.0182,12,11.5693,11.9161,4.6439,0.1771,3.2566,3.5871,0.4019,1,Act1
0.6853,40.8163,8.1633,8.1633,1.4911,7.6839,6.1777,1.4752,0.2121,1.3359,0.5018,1.5533,0.1064,0.0896,-0.0353,-0.2255,-0.0882,0.2336,0.8592,1.2274,0.8278,0.9586,1.2492,1.0445,3.8336,3.9263,2.0375,1.516,166.6316,134.412,66.2418,93.9886,0.0,174.8649,0.1942,0.5456,0.14,4.1222,0.8053,5.5507,0.8053,9,8.5371,10.1266,4.2479,0.2552,3.3832,3.8856,0.5182,1,Act1
0.6601,41.8182,7.2727,3.6364,2.2331,7.523,5.8786,1.4081,0.1757,1.326,0.5182,1.519,-0.004,0.0001,-0.0603,-0.1286,-0.2043,0.0257,1.072,1.0401,0.8677,1.0334,1.0244,0.9039,3.8315,3.9406,2.0466,1.7819,149.222,149.222,33.1222,38.7853,36.0215,163.2708,0.1247,0.5875,0.1022,3.9084,0.0,7.0084,0.0,11,11.3746,13.3648,4.2479,0.1502,3.6542,3.4116,0.6889,1,Act1
0.6637,39.5349,4.6512,9.3023,1.3333,7.9282,5.5624,1.2302,0.2742,1.2945,0.575,1.5002,0.0937,-0.0212,-0.0102,-0.262,-0.3391,-0.0222,0.7285,1.5975,0.783,1.082,1.1347,0.9761,3.7233,3.8891,2.0138,1.4362,130.0688,90.9201,40.7253,111.4383,0.0,75.4026,0.1879,0.5314,0.1559,3.8355,-0.7035,1.2572,-0.5335,7,7.7155,8.3961,3.3219,0.1732,2.2382,3.5243,0.7788,0,Act1
0.6767,45.4545,4.5455,4.5455,0.9653,7.5139,6.1617,1.47,0.2307,1.3458,0.4222,1.5593,0.0722,-0.1132,-0.0131,-0.2069,-0.0902,-0.0819,1.1111,1.2415,0.8801,1.06,1.0704,0.9977,3.8085,3.916,2.1278,1.4991,122.3632,122.3632,34.2634,38.7853,18.0108,117.3826,0.1258,0.5993,0.1258,3.9088,0.0,6.1624,0.0,12,6.6044,8.0385,4.1699,0.1354,3.9736,3.4413,0.7792,1,Act1
0.6469,39.7059,7.3529,4.4118,2.7006,7.6528,6.068,1.3767,0.1362,1.3328,0.58,1.5048,0.0533,-0.1376,-0.0798,0.135,-0.3203,-0.1596,1.0895,0.8335,0.7704,0.8961,1.0959,0.9007,3.8371,3.9723,2.1059,1.821,154.4636,154.4636,55.9095,81.5308,0.0,162.6527,0.1474,0.5483,0.0839,3.945,0.0,6.6614,0.0,9,13.1258,12.8486,4.2479,0.128,3.4717,3.8842,0.4678,1,Act1
0.6555,37.7049,4.918,11.4754,2.3391,8.0221,5.9372,1.2872,0.1709,1.2783,0.5892,1.5071,0.1281,0.0376,0.0027,0.0165,-0.2944,-0.0504,1.1867,0.8948,0.8701,1.0303,1.1157,0.9597,3.831,3.9501,2.0342,1.6475,135.1479,129.3405,50.7169,127.6025,18.0108,116.4068,0.1933,0.518,0.1277,3.9334,-1.2231,1.9407,-0.7521,10,12.3366,11.7785,4.0875,0.2624,2.481,3.7033,0.4923,1,Act1
0.7136,46.6667,4.4444,6.6667,1.2977,7.6975,6.1506,1.4334,0.2149,1.33,0.5832,1.5938,0.0396,-0.0002,0.134,-0.0726,-0.0247,0.145,0.9428,0.7709,0.8299,0.9346,1.2285,0.9498,3.8324,3.8969,2.0065,1.5571,172.0369,140.7592,57.3355,81.4686,59.4689,183.8419,0.1708,0.5898,0.1111,4.0654,0.0,6.0365,0.0,12,7.4501,6.7635,4.5236,0.2526,4.234,4.1493,0.5197,1,Act1
0.6505,41.8182,3.6364,7.2727,1.8535,8.237,6.131,1.4891,0.1891,1.2634,0.6421,1.5181,0.1375,-0.1889,-0.1352,0.0148,-0.1331,0.0581,0.9991,0.6878,0.7913,0.721,1.2121,1.1407,3.8714,3.9657,2.0399,1.636,161.0007,161.0007,35.3058,103.0249,18.0108,94.6225,0.2247,0.4894,0.1316,4.1146,-0.441,1.1801,-0.441,11,10.4886,8.6712,4.2479,0.1376,4.1092,3.6708,0.5648,1,Act1
