DrugBank_ID,Probabilidad,Leverage,Dominio_AD,SMILES,Lipinski_Viable,MW,LogP
DB04609,0.6602534794390972,0.001587951459460453,DENTRO,OC1C(O)C(CC2=CC=CC=C2)N(CC2=CC(=CC=C2)C(=O)NC2=NC=CS2)C(=O)N(CC2CC2)C1CC1=CC=CC=C1,SÍ,596.75,4.99
DB00333,0.66,0.0018001838262322878,DENTRO,CCC(=O)C(CC(C)N(C)C)(C1=CC=CC=C1)C1=CC=CC=C1,SÍ,309.45,4.29
DB00805,0.66,0.0011365303213191754,DENTRO,CC1=CC(=NN=C1NCCN1CCOCC1)C1=CC=CC=C1,SÍ,298.39,2.2
DB01631,0.66,0.004077733195923038,DENTRO,CCCCCCCCC(=O)OC,SÍ,172.27,2.91
DB01851,0.66,0.007888520013376947,DENTRO,CCCC[N+](CCCC)(CCCC)CCCC,SÍ,242.47,5.0
DB01951,0.66,0.0016687407616251919,DENTRO,CCC(C)(C)C(=O)C(=O)N1CCCC1C(=O)OCCCC1=CC=CN=C1,SÍ,360.45,2.55
DB02166,0.66,0.0030820609524546136,DENTRO,CC[N+](C)(CC)CCC[N+]1=C(C2=CC=CC=C2)C2=C(C=CC(N)=C2)C2=C1C=C(N)C=C2,SÍ,414.6,4.99
DB02509,0.66,0.0015581057225813669,DENTRO,CC(C)=CCCC(C)=CCCC(C)=CCO,SÍ,222.37,4.4
DB02826,0.66,0.006508621060774281,DENTRO,CCCCCCCCCC,SÍ,142.29,4.15
DB02979,0.66,0.004074705096121628,DENTRO,CSC(N)=NCCCCCCCCCCCCCCN=C(N)SC,SÍ,374.66,5.02
DB03444,0.66,0.0014965425129548687,DENTRO,ON=C1C2=CC=CC=C2NC1=C1C(=O)NC2=CC(Br)=CC=C12,SÍ,356.18,3.42
DB04039,0.66,0.003934089366158971,DENTRO,CCCCCCCCCCCCC(=O)CC(O)=O,SÍ,256.39,4.34
DB04049,0.66,0.001605585468079969,DENTRO,OC1=CC=C(CC(=O)NC2=NC=C(N=C2CC2=CC=CC=C2)C2=CC=C(O)C=C2)C=C1,SÍ,411.46,4.33
DB04118,0.66,0.0013230528718889772,DENTRO,OOC1(CC2=CC=C3C=CC=CC3=C2)N=C2C(CC3=CC=CC=C3)NC(=CN2C1=O)C1=CC=C(O)C=C1,SÍ,491.55,4.73
DB04776,0.6595844398841788,0.0010838534638874181,DENTRO,CCC(CO)NC1=NC2=C(N=CN2C(C)C)C(=N1)N(C)CC1=CC=CC=C1,SÍ,368.49,3.23
DB00255,0.65937333139873,0.001468688753399642,DENTRO,CCC(C1=CC=C(O)C=C1)=C(CC)C1=CC=C(O)C=C1,SÍ,268.36,4.83
DB00605,0.6583774617825786,0.001148095529230753,DENTRO,CC1=C(CC(O)=O)C2=C(C=CC(F)=C2)C1=CC1=CC=C(C=C1)S(C)=O,SÍ,356.42,4.37
DB03471,0.6576750517165247,0.001925696686703949,DENTRO,OC(=O)CCC(CCC1=CC=CC=C1)NC(=O)CCCCCCC1=CC=CC=C1,SÍ,395.54,5.16
DB00934,0.6546476933669956,0.004811273999444678,DENTRO,CNCCCC12CCC(C3=CC=CC=C13)C1=CC=CC=C21,SÍ,277.41,4.21
DB02834,0.6546476933669956,0.0041726373957456965,DENTRO,OC(=O)COC1=CC(F)=CC=C1C(=O)NCC1=NC2=C(S1)C(F)=CC(F)=C2F,SÍ,414.34,3.25
DB06202,0.6546476933669956,0.001180009458298797,DENTRO,OC(C(O)C(O)=O)C(O)=O.OC1=CC2=C(C=C1)C(C(CC2)C1=CC=CC=C1)C1=CC=C(OCCN2CCCC2)C=C1,SÍ,563.65,3.61
DB04642,0.6534059303353393,0.0027267412958874478,DENTRO,OC(=O)CCCCCCOC1=C(Cl)C=C(NC(=O)NC(=O)C2=CC=CC=C2Cl)C=C1Cl,SÍ,487.77,6.02
DB04883,0.6532384286376797,0.0009492865397999509,DENTRO,COC1=CC(OC)=NC(OC(C(O)=O)C(OC)(C2=CC=CC=C2)C2=CC=CC=C2)=N1,SÍ,410.43,2.92
DB02929,0.6526919460984018,0.0020849229700069874,DENTRO,COC1=CC=C2SCCN(CC2=C1)C(=O)CCN1CCC(CC1)CC1=CC=CC=C1,SÍ,424.61,4.47
DB04407,0.6526919460984018,0.0008217719568144456,DENTRO,CNC1=NC(C)=C(S1)C1=CC=NC(NC2=CC=C(O)C=C2)=N1,SÍ,313.39,3.4
DB03873,0.6523227450835204,0.0010863244171741805,DENTRO,CC1(C)C=CC(C)(C)C2=CC(NC(=O)C3=CC=C(C=C3)C(O)=O)=CC=C12,SÍ,349.43,4.76
DB03768,0.651999791487243,0.0012944720420273725,DENTRO,CC(C)CCN(CC(O)C1CC2=CC=C(OCCCC(=O)NC(C(C)C)C(=O)N1)C=C2)S(=O)(=O)C1=CC=CC=C1,SÍ,573.76,3.13
DB01176,0.6509936664161964,0.0018384441610780804,DENTRO,CN1CCN(CC1)C(C1=CC=CC=C1)C1=CC=CC=C1,SÍ,266.39,3.02
DB00754,0.65,0.001250849875919279,DENTRO,CCN1C(=O)NC(C1=O)C1=CC=CC=C1,SÍ,204.23,1.3
DB01047,0.65,0.0023798857593401823,DENTRO,CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,SÍ,494.53,2.94
DB02771,0.65,0.006928977502125473,DENTRO,CCCCCCCCCCCC,SÍ,170.34,4.93
DB03677,0.65,0.00339535026452495,DENTRO,CCCCCCCCCCNC(=O)NC1CCCCC1,SÍ,282.47,4.76
DB04645,0.65,0.0014705825696535776,DENTRO,CC1=C(NC(=O)NC(=O)C2=C(Cl)C=C(Cl)C=C2)C=CC=C1OCCCCC(O)=O,SÍ,439.3,4.9
DB04799,0.65,0.002284571305037978,DENTRO,CCCCCCCCCCCC1=C(O)C2=C(SC=N2)C(=O)C1=O,SÍ,335.47,5.1
DB04862,0.65,0.0013933365810995073,DENTRO,COC1=C(C=CC(NC(=O)NC2=CC=CC(CNC(=O)OC3CCOC3)=C2)=C1)C1=CN=CO1,SÍ,452.47,4.01
DB05327,0.65,0.001371149719351057,DENTRO,FC1=C(CN2C(=O)C3=CC=CN3C3(CC(=O)NC3=O)C2=O)C=CC(Br)=C1,SÍ,420.19,1.31
DB03807,0.6492953867339912,0.001486741447971177,DENTRO,CCOC(=O)C1=C(C)N(N=C1C)C1=CC=CC=C1Cl,SÍ,278.74,3.32
DB04751,0.6486843096485327,0.001150926386943154,DENTRO,CC(C)C(CO)NC1=NC(NC2=CC(Cl)=CC=C2)=C2N=CN(C(C)C)C2=N1,SÍ,388.9,4.23
DB02766,0.6463459730492008,0.0015276985203889963,DENTRO,O=C(NC(CC1=CC=CC=C1)C(=O)C[N+]#N)OCC1=CC=CC=C1,SÍ,324.36,2.95
DB02982,0.6446476933669956,0.006364516910873164,DENTRO,CCCC=CC=CCCCCCCCCCO,SÍ,238.41,5.01
DB03802,0.6446476933669956,0.0012318577107235437,DENTRO,OC1=CC=C2C(N(CCC2=C1)C1=CC=CC=C1)C1=CC=C(C=C1)N1CCN2CCCCC2C1,SÍ,439.6,5.22
DB04468,0.6439440368759333,0.0010362745091471752,DENTRO,CCC(C1=CC=CC=C1)=C(C1=CC=C(O)C=C1)C1=CC=C(OCCN(C)C)C=C1,SÍ,387.52,5.7
DB01745,0.6437244845451953,0.0009391068701001382,DENTRO,COC(=O)C1CCN(CC1)C(=O)C(CC1=CC=CC(=C1)C(N)=N)NS(=O)(=O)C1=CC=C2C=CC=CC2=C1,SÍ,522.63,2.43
DB01608,0.6432808377886263,0.0008664060154163615,DENTRO,OC1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(C=C3)C#N)CC1,SÍ,365.5,4.01
DB02914,0.6430273583495292,0.00492329816579916,DENTRO,CC(C=C)=CC=CC(C)=CC=C1C(C)=CCCC1(C)C,SÍ,268.44,6.31
DB01948,0.643027358349529,0.002992408457196703,DENTRO,FC1=CC=C(C(F)=C1)C1=CC(=CC2=C1CCC(=O)N2C1=C(Cl)C=CC=C1Cl)C1CCNCC1,SÍ,487.38,7.02
DB03934,0.6423227450835202,0.003003825520419722,DENTRO,CC1=C(CCC(O)=O)C2=CC3=[N+]4C(=CC5=C(C=C)C(C)=C6C=C7C(C=C)=C(C)C8=[N+]7[Zn]4(N2C1=C8)N56)C(C)=C3CCC(O)=O,SÍ,626.04,3.69
DB00836,0.6414673648294758,0.0014172000774744366,DENTRO,CN(C)C(=O)C(CCN1CCC(O)(CC1)C1=CC=C(Cl)C=C1)(C1=CC=CC=C1)C1=CC=CC=C1,SÍ,477.05,5.09
DB01469,0.64,0.0021275753181270052,DENTRO,CCCC(C)(O)C1CC23C=CC1(OC)C1OC4=C(OC(C)=O)C=CC5=C4C21CCN(C)C3C5,SÍ,453.58,3.38
DB00378,0.64,0.002003368605009724,DENTRO,CC(=O)C1CCC2C3C=CC4=CC(=O)CCC4(C)C3CCC12C,SÍ,312.45,4.5
DB00398,0.64,0.0016008806088574617,DENTRO,CNC(=O)C1=NC=CC(OC2=CC=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=C1,SÍ,464.83,5.55
DB00464,0.64,0.006146351077601281,DENTRO,CCCCCCCCCCCCCCOS(O)(=O)=O,SÍ,294.46,4.51
DB04832,0.64,0.0012167841907923366,DENTRO,CN(C)CC=C(C1=CC=C(Br)C=C1)C1=CN=CC=C1,SÍ,317.23,3.84
DB02545,0.64,0.0012105151222649166,DENTRO,COC(=O)CCC1=CC=CC(=C1)N(CC1=CC=C(C=C1)C1=CC=C(C=C1)N(C)C)C(=O)C1=CC=CC=C1,SÍ,492.62,6.37
DB03084,0.64,0.000980718417454984,DENTRO,CCCN1C(=NC(C2=CC=C(Cl)C(Cl)=C2)=C1C1=CC=NC(NC2CC2)=N1)C1CCN(C)CC1,SÍ,485.46,6.11
DB03642,0.64,0.0023779064538011147,DENTRO,CC(C)CC(NC(=O)C1=CC2=C(O1)C=CC=C2)C(=O)NC1CCCN(CC1=O)S(=O)(=O)C1=CC=CC=N1,SÍ,526.62,2.51
DB04078,0.64,0.004356115308355042,DENTRO,CC(C)CC1=CC=CC=C1,SÍ,134.22,2.89
DB04239,0.64,0.0010597612922534456,DENTRO,NCC1=CC(CSC2=CC=CC=C2)=C2N=C(N)NC(=O)C2=C1,SÍ,312.4,2.26
DB04469,0.64,0.0020199926782051205,DENTRO,CCOC(=O)C1=C(C)N(N=C1C)C1=CC=C(OC)C=C1,SÍ,274.32,2.67
DB04607,0.64,0.0015817675416842448,DENTRO,NS(=O)(=O)C1=CC=C(NC2=CN3C=C(C=CC3=N2)C(=O)C2=C(Cl)C=CC=C2Cl)C=C1,SÍ,461.33,4.26
DB04953,0.64,0.001229083796427329,DENTRO,CCOC(=O)NC1=C(N)C=C(NCC2=CC=C(F)C=C2)C=C1,SÍ,303.34,3.59
DB00894,0.6385917302429288,0.00188239043089764,DENTRO,CC12CCC3C(CCC4=CC(=O)C=CC34C)C1CCC(=O)O2,SÍ,300.4,3.59
DB03207,0.6383141789726448,0.0007059432053713386,DENTRO,OC(=O)C1CC2=CC=CC=C2CN1S(=O)(=O)C1=CC=C(C=C1)C1=CC=CC=C1,SÍ,393.46,3.55
DB04306,0.6363459730492009,0.0016977585547618295,DENTRO,CC1=CC=C(SC2=CC=CC3=C2C(N)=NC(N)=N3)C=C1,SÍ,282.37,3.25
DB02199,0.635641359783192,0.0030594965756003444,DENTRO,CC1=C(CCC(O)=O)C2=CC3=[N+]4C(=CC5=C(C=C)C(C=C)=C6C=C7C(C=C)=C(C=C)C8=[N+]7[Fe]4(N2C1=C8)N56)C(C)=C3CCC(O)=O,SÍ,640.52,4.19
DB04741,0.6346476933669956,0.0030658594530786412,DENTRO,COC(C=CC1=CSC(=N1)C1=CSC(=N1)C(C)C=CC=CC(C)C)C(C)C(OC)=CC(N)=O,SÍ,487.69,5.82
DB02258,0.6336664856056491,0.0017463033203072055,DENTRO,CC1(C)CCC(C)(C)C2=CC(=CC=C12)C(=NO)C1=CC=C2C=C(C=CC2=C1)C(O)=O,SÍ,401.51,6.11
DB01434,0.6330273583495291,0.0021189280454027857,DENTRO,CC12CCC3C(CCC4=CC(=O)CCC34)C1CCC2=O,SÍ,272.39,3.7
DB01838,0.6330273583495291,0.0019995349061312706,DENTRO,CC1=C(OC2=CC=C(O)C=C2C1=O)C1=CC(Br)=C(O)C(Br)=C1,SÍ,426.06,4.7
DB00586,0.6328674808727603,0.0015502573315928979,DENTRO,OC(=O)CC1=CC=CC=C1NC1=C(Cl)C=CC=C1Cl,SÍ,296.15,4.36
DB03076,0.6303669978149264,0.001207728837551688,DENTRO,CNC(=O)C1=CC=CC(CN2C(COC3=CC=CC=C3)C(O)C(O)C(COC3=CC=CC=C3)N(CC3=CC=CC=C3)S2(=O)=O)=C1,SÍ,631.75,3.23
DB00673,0.63,0.00344258381103684,DENTRO,CC(OC1OCCN(CC2=NC(=O)NN2)C1C1=CC=C(F)C=C1)C1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F,SÍ,534.43,4.95
DB02112,0.63,0.002118642394826768,DENTRO,CC(=N)N1CCC(CC1)OC1=CC=C2C(=C1)N(CC1=CC=C3C=CC(=CC3=C1)C(N)=N)C1=C2C=CC=C1,SÍ,489.62,6.12
DB03623,0.63,0.0025254910277495556,DENTRO,OC1=CC=C(C=C1)C1=CN=C2C=CC3=C(C=NC=C3)C2=C1,SÍ,272.31,4.16
DB03813,0.63,0.002509287163222221,DENTRO,CCCCCCCC=CC(=O)SCCNC(C)=O,SÍ,271.43,3.3
DB03984,0.63,0.0016663635077656988,DENTRO,O=CC(CSCC1=CC=CC=C1)NC(=O)C(CC1=CC=CC=C1)NC(=O)N1CCOCC1,SÍ,455.58,2.26
DB04583,0.63,0.0013062490943322558,DENTRO,NC(=O)C1=CC(=CC(=C1)C1=CC=C(C=C1)C1=CC=CC=C1)C(O)=O,SÍ,317.34,3.82
DB05366,0.63,0.00209425898833885,DENTRO,CN(C)C1=CC=C(C=C1)C1CC2(C)C(CCC2(OC(C)=O)C(C)=O)C2CCC3=CC(=O)CCC3=C12,SÍ,475.63,5.54
DB04429,0.6292152006719991,0.0008351934925837992,DENTRO,OC1=CC=C(C=C1)C1CC(=O)C2=CC=CC=C2O1,SÍ,240.26,3.1
DB05123,0.6266938439551781,0.002282861094730008,DENTRO,CC(C)(CCCCOCCCCC(C)(C)C(O)=O)C(O)=O,SÍ,302.41,3.57
DB03141,0.6263584317040509,0.0020265621476744733,DENTRO,OC1CN(N(CC2=CC=C(O)C=C2)C(=O)N(CC2=CC=C(O)C=C2)C1CC1=CC=CC=C1)S(=O)(=O)C1=CC=CC(=C1)C#N,SÍ,598.68,3.99
DB04821,0.6260547166990582,0.0016373160565457704,DENTRO,CN1CC(C2=CC=CC=C2)C2=C(C1)C(N)=CC=C2,SÍ,238.33,2.85
DB01587,0.6246476933669957,0.0010442507671121497,DENTRO,CN1C(=O)CN2C(=O)C=C(C)OC2(C2=CC=CC=C2)C2=C1C=CC(Cl)=C2,SÍ,368.82,3.28
DB02586,0.6246476933669957,0.002541701202546642,DENTRO,CC1=CC=NC2=C1C=CC1=C2N=CC=C1C,SÍ,208.26,3.4
DB03157,0.6246476933669957,0.0029881159684686,DENTRO,CN(C)C1=CC=CC2=C1C=CC=C2S(=O)(=O)NC(CC1=CC=C(OS(=O)(=O)C2=CC=CC3=C2C=CC=C3N(C)C)C=C1)C(O)=O,SÍ,647.78,4.87
DB00784,0.623027358349529,0.0011600580907506867,DENTRO,CC1=C(C)C(NC2=CC=CC=C2C(O)=O)=CC=C1,SÍ,241.29,3.75
DB02398,0.623027358349529,0.0021083874452024476,DENTRO,NCC1=CC=C(NC(=O)C2=CC=C3C=C(C=CC3=C2)C(N)=N)C=C1,SÍ,318.38,2.83
DB00363,0.6222447622214832,0.0027475465317890915,DENTRO,CN1CCN(CC1)C1=C2C=CC=CC2=NC2=C(N1)C=C(Cl)C=C2,SÍ,326.83,2.03
DB02705,0.6220029243482045,0.0014960919313617223,DENTRO,CC(C)C1NCCC2=CC=C(NC(=O)C3=CC=C4C=C(C=CC4=C3)C(N)=N)C=C12,SÍ,386.5,4.22
DB00261,0.6218738144565639,0.0017910920706017122,DENTRO,ClC1=C(Cl)C2=C(NC3=NC(=O)CN3C2)C=C1,SÍ,256.09,2.12
DB03917,0.6217085351371003,0.0024859271055661103,DENTRO,CCNC(=O)C=C(C)C=CC=C(C)C=CC1=C(C)CCCC1(C)C,SÍ,327.51,5.65
DB01063,0.6202534794390974,0.0009257242925306899,DENTRO,CC(=O)C1=CC2=C(C=C1)N(CCCN1CCN(CCO)CC1)C1=CC=CC=C1S2,SÍ,411.57,3.49
DB01500,0.62,0.0022269665367877084,DENTRO,CC12CCC3C(CCC4=C(O)C(=O)CCC34)C1CCC2O,SÍ,290.4,3.37
DB00675,0.62,0.001062338351041944,DENTRO,CCC(C1=CC=CC=C1)=C(C1=CC=CC=C1)C1=CC=C(OCCN(C)C)C=C1,SÍ,371.52,6.0
DB04839,0.62,0.0024707219944056927,DENTRO,CC(=O)C1(O)CCC2C3C=C(Cl)C4=CC(=O)C5CC5C4(C)C3CCC12C,SÍ,374.91,4.04
DB01879,0.62,0.002354773565446438,DENTRO,CN(C(CC(O)=O)C(O)=O)C(=O)C1=CC(OS(=O)(=O)C2=CC=C3C=CC=CC3=C2)=CC=C1NS(=O)(=O)C1=CC=C2C=CC=CC2=C1,SÍ,662.7,4.56
DB02188,0.62,0.0056419892354154936,DENTRO,CCC1=C(C)C2=CC3=C(CC)C(C)=C4C=C5C(C)=C(CCC(O)=O)C6=[N+]5[Cu]5(N7C(=CC1=[N+]25)C(C)=C(CCC(O)=O)C7=C6)[N+]34C,SÍ,643.27,4.1
DB02341,0.62,0.0030544777310437263,DENTRO,CC(C)C(NC(=O)C1=CC=C(C=C1)C(=O)N1CCOCC1)C(=O)N1CCCC1C(=O)NC(C(C)C)C(=O)C(F)(F)C(F)(F)F,SÍ,632.63,2.81
DB02859,0.62,0.0013529193020980477,DENTRO,COC1CCCCC(OC(=O)C(C)C2(O)OC(C(C)C=CC1OC)C(C)C(O)C2OC)C1=CC=CC=C1,SÍ,520.66,3.8
DB03007,0.62,0.0027039026346994876,DENTRO,CCC=CCC1C(CCCCCCCC(O)=O)C=CC1=O,SÍ,292.42,4.53
DB03982,0.62,0.0009120929031229594,DENTRO,OC(=O)C(=O)N(C1=CC=CC=C1C(O)=O)C1=CC=CC2=C1C=CC=C2,SÍ,335.32,3.29
DB04244,0.62,0.0014059859236144564,DENTRO,CC(C)CC(C(=O)NCC(O)CNS(=O)(=O)C1=CC=CC=N1)C1=CC=CC(=C1)C1=CC=CC=C1,SÍ,481.62,3.33
DB04393,0.62,0.001904500634309099,DENTRO,OC1=CC(Cl)=CC=C1OC1=CC=C(Cl)C=C1,SÍ,255.1,4.49
DB05087,0.62,0.003333050719558998,DENTRO,CC(=O)C1CCC2C3CCC4CC(C)(O)CCC4(C)C3CCC12C,SÍ,332.53,4.99
DB05792,0.62,0.002752157867437418,DENTRO,Cl.CCN(CC=CC1=CC(Cl)=C(C=C1)C1CCCCC1)C1CCCCC1,SÍ,396.45,7.48
DB06190,0.62,0.001966846988933723,DENTRO,Cl.OC(CNCCNC1=CC=CC(=C1)C1=CC(=CC=C1)C(O)=O)C1=CC(Cl)=CC=C1,SÍ,447.36,4.86
DB03752,0.6185885320707292,0.0020173648887959117,DENTRO,CC(C(O)=O)C1=CC=C(C=C1)C(=O)C1=CC=C(I)S1,SÍ,386.21,3.77
DB03019,0.6183930181269536,0.002380496353861263,DENTRO,NC1=NC=CC(=N1)C1=C(Cl)SC(Cl)=C1,SÍ,246.12,3.09
DB01533,0.6178383862137239,0.003552258577718093,DENTRO,CCN(CC)C(C)C=C(C1=CC=CS1)C1=CC=CS1,SÍ,291.49,4.97
DB04885,0.6176750517165247,0.000790990125302044,DENTRO,CC1=NC=CN1CC1CCC2=C(C1=O)C1=CC=CC3=C1N2CCC3,SÍ,319.41,3.54
DB02741,0.6163459730492009,0.0013304321822812909,DENTRO,CC1(C)CCC(C)(C)C2=C1C=CC(=C2)C(=O)C1=CC2=C(C=C1)C=C(C=C2)C(O)=O,SÍ,386.49,6.12
DB02551,0.6163459730492008,0.0015812164349363628,DENTRO,CCC1CNCC2=CC=C(NC(=O)C3=CC=C4C=C(C=CC4=C3)C(N)=N)C=C12,SÍ,372.47,3.97
DB04657,0.6163459730492008,0.0014678270641444013,DENTRO,CC1=C(SCCO1)C(=O)NC1=CC=CC=C1,SÍ,235.31,2.62
DB05360,0.6163459730492008,0.0016304099260609644,DENTRO,CCCN1C(=O)N(CCC)C2=C(NC(=N2)C23CC4CC(CC2C4)C3)C1=O,SÍ,356.47,2.78
DB02047,0.61618784232247,0.0010326651753308953,DENTRO,CC(C(O)=O)C1=CC=C(C=C1)C1=CC=CC=C1,SÍ,226.28,3.54
DB04432,0.6156413597831921,0.00244191654743377,DENTRO,CC1=C(F)C(OC2=CC=CC(=C2)C(N)=N)=[NH+]C(OC2=CC=CC(=C2)C(N)=N)=C1F,SÍ,398.39,3.24
DB01496,0.6146476933669957,0.0014139357212975103,DENTRO,FC(F)(F)C1=CC=CC=C1C1=CC=C(CC2C(=O)NC(=S)NC2=O)O1,SÍ,368.34,2.65
DB02455,0.6146476933669957,0.0018975611827317567,DENTRO,CCN[S]=CN=C1C=CC(C(=C1)C(O)=O)=C1C2=CC=C(O)C=C2OC2=CC(O)=CC=C12,SÍ,435.48,4.04
DB03082,0.6146476933669957,0.002233357154155219,DENTRO,NCC1=CC=C(NC(=O)C2=CC(NC3=NC=CC=N3)=C3C=C(C=CC3=C2)C(N)=N)C=C1,SÍ,411.47,3.37
DB02949,0.6141675005076955,0.005255418489359797,DENTRO,CC1=C2C=C3C(C(O)=C)C(C)=C4C=C5N6C(=CC7=C(CCC(O)=O)C(C)=C8C=C(C1C=C)N2[Fe]6(N34)N78)C(CCC(O)=O)=C5C,SÍ,634.51,4.01
DB00796,0.6123716968027244,0.002056697126010601,DENTRO,CCOC1=NC2=CC=CC(C(O)=O)=C2N1CC1=CC=C(C=C1)C1=CC=CC=C1C1=NNN=N1,SÍ,440.46,4.03
DB02058,0.6122447622214833,0.0017978068304632107,DENTRO,O=CN1CCN(CC1)C1=CC=C(CC2C(=O)NC3=CC=CC=C23)C=C1,SÍ,335.41,2.24
DB03336,0.6122447622214832,0.0027154251004279737,DENTRO,OC1=CC(=CC(=C1O)[N+]([O-])=O)C(=O)CCN1CCN(CC1)C1=CC=CC(=C1)C(F)(F)F,SÍ,439.39,3.42
DB01471,0.61,0.003131810790681762,DENTRO,CC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC3(C)O)C12,SÍ,316.49,4.52
DB01564,0.61,0.003131810790681762,DENTRO,CC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC3(C)O)C12,SÍ,316.49,4.52
DB00308,0.61,0.0022208985665089004,DENTRO,CCCCCCCN(CC)CCCC(O)C1=CC=C(NS(C)(=O)=O)C=C1,SÍ,384.59,4.16
DB00522,0.61,0.001652009210151785,DENTRO,OC(=O)C1=CC=C(NC(=O)C(CC2=CC=C(O)C=C2)NC(=O)C2=CC=CC=C2)C=C1,SÍ,404.42,3.07
DB01006,0.61,0.0010798044722550501,DENTRO,N#CC1=CC=C(C=C1)C(N1C=NC=N1)C1=CC=C(C=C1)C#N,SÍ,285.31,2.66
DB01720,0.61,0.001156904224191878,DENTRO,OC(=O)C(NC(=O)C1=CC=CC=C1)=CC1=CC=C(OC2=CC=CC=C2Br)C=C1,SÍ,438.28,5.1
DB02016,0.61,0.001381590196786111,DENTRO,CN(CCCCCCOC1=CC=C(C(F)=C1)C(=O)C1=CC=C(Br)C=C1)CC=C,SÍ,448.38,5.88
DB04435,0.61,0.00420351002466217,DENTRO,C1=CC=C(C=C1)[As+](C1=CC=CC=C1)(C1=CC=CC=C1)C1=CC=CC=C1,SÍ,383.35,3.06
DB02342,0.61,0.00195654878404405,DENTRO,COC1=CC2=C(CCC3C2CCC2(C)C(O)CCC32)C=C1O,SÍ,302.41,3.62
DB03808,0.6090282670746036,0.0015444792943701095,DENTRO,NC(=N)C1=CC=C(OCCCCCCOC2=CC=C(C=C2)C(N)=N)C=C1,SÍ,354.45,3.27
DB03224,0.6078215274584947,0.005463148084453315,DENTRO,CC1=C2C=C3N4C(C=C5N6C(=CC7=C(CCC(O)=O)C(C)=C8C=C(C1C=C)N2[Fe]46N78)C(CCC(O)=O)=C5C)=C(C)C3=CO,SÍ,620.49,1.93
DB04288,0.6065143173282059,0.0013443254012583793,DENTRO,NC1CCC(CC1)NC1=NC(NCC2=CC=CC=C2)=C2N=CN(C3CCCC3)C2=N1,SÍ,405.55,4.24
DB04416,0.6063459730492009,0.001205335984044964,DENTRO,COCC#CCC(NS(=O)(=O)C1=CC=C(C=C1)C1=CC=C(OC)C=C1)C(O)=O,SÍ,403.46,2.13
DB02123,0.6046476933669956,0.003371057054164205,DENTRO,CC(CCC(=O)NCC(O)=O)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CCC12C,SÍ,449.63,3.59
DB03515,0.6046476933669956,0.0011959441121791982,DENTRO,CC12CCC3=C(C=CC4=C3C=CC(O)=C4)C1CCC2=O,SÍ,266.34,3.94
DB01038,0.6032808377886264,0.0009826228930101964,DENTRO,CCC(=O)C1=CC2=C(SC3=CC=CC=C3N2CCCN2CCN(CCO)CC2)C=C1,SÍ,425.6,3.88
DB04811,0.6030273583495291,0.004746919783826462,DENTRO,[Fe].O=C1C=CC=CC1=CNC1=CC=CC=C1NC=C1C=CC=CC1=O,SÍ,372.21,3.67
DB06194,0.6030273583495291,0.003031070917905767,DENTRO,CCC(O)(CC)C=CCC(C)C1=CCC2C1(C)CCCC2=CC=C1CC(O)CC(F)C1=C,SÍ,442.66,7.16
DB02733,0.603027358349529,0.0015067239326148263,DENTRO,CC(C)C(CO)NC1=NC(NC2=CC=C(C(O)=O)C(Cl)=C2)=C2N=CN(C(C)C)C2=N1,SÍ,432.91,3.93
DB02276,0.6025494068874825,0.0018643630496826338,DENTRO,CCCCC(OP(O)(O)=O)C(=O)NC(CC(C)C)C(=O)NC1=CC=C(C=C1)[N+]([O-])=O,SÍ,445.41,2.73
DB01624,0.6022447622214833,0.0011180107798460012,DENTRO,OCCN1CCN(CCC=C2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1,SÍ,400.98,4.24
DB03231,0.6017855953178728,0.0037544686896578035,DENTRO,NC1=NC2=NN(N=C2C(O)=N1)C1=CC=CC(=C1)C(=O)NCC1=CC=CC=C1SC1=CC=CC=C1CO,SÍ,499.56,3.07
DB01025,0.6007024100660537,0.0007868495075878805,DENTRO,CC(C)C1=CC2=C(OC3=NC(N)=C(C=C3C2=O)C(O)=O)C=C1,SÍ,298.3,2.75
DB02241,0.6003046446659992,0.0016668125259160708,DENTRO,OOC1(CC2=CC=C(O)C=C2)N=C2N(C=C(N=C2CC2=CC=CC=C2)C2=CC=C(O)C=C2)C1=O,SÍ,455.47,3.76
DB00431,0.84,0.009379872268461901,FUERA,ClC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,SÍ,290.83,3.64
DB00753,0.69,0.01879591359766637,FUERA,FC(F)OC(Cl)C(F)(F)F,SÍ,184.49,2.35
DB01213,0.67,0.016620955217746036,FUERA,CC1=CNN=C1,SÍ,82.11,0.72
DB01913,0.67,0.014175007870659626,FUERA,CC(C)CCCCCCCCCCCCC(C)CCCCCCCC(C)C,SÍ,380.75,10.35
DB00556,0.63,0.03218613305154379,FUERA,FC(F)(F)C(F)(F)C(F)(F)F,SÍ,188.02,2.75
